image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,MOS_zscore
8437453575.jpg,6,30,52,8,1,97,2.6701030927835,0.759956817366071,44.5285714285714
5192151844.jpg,0,1,42,56,0,99,3.55555555555556,0.51946248164932,71.5833333333333
6061284714.jpg,0,1,38,62,3,104,3.64423076923077,0.555960975629318,74.5291262135922
8552590099.jpg,0,0,35,71,0,106,3.66981132075472,0.47251501590063,70.5869565217391
6244943274.jpg,4,42,53,4,0,103,2.55339805825243,0.637522092501558,39.2629310344828
11333611705.jpg,0,6,69,31,1,107,3.25233644859813,0.567906747990974,63.3495575221239
6059213593.jpg,0,4,59,42,1,106,3.37735849056604,0.576571644062338,61.8793103448276
331340631.jpg,5,24,55,23,3,110,2.95454545454545,0.850109152585375,51.4012605042017
7339736582.jpg,0,1,53,50,4,108,3.52777777777778,0.587380265521398,70.8551401869159
5066476555.jpg,0,0,19,81,6,106,3.87735849056604,0.472134568966241,75.5296610169491
2234064642.jpg,0,39,60,7,0,106,2.69811320754717,0.588295541547658,44.125
5166352802.jpg,0,25,89,14,0,128,2.9140625,0.547396756166327,53.8392857142857
5060270217.jpg,1,4,72,28,0,105,3.20952380952381,0.549391938265845,59.2478448275862
5886060405.jpg,0,1,45,53,2,101,3.55445544554455,0.556331691075611,71.8125
8334314471.jpg,1,11,73,16,0,101,3.02970297029703,0.555975638756852,55.9214285714286
5398610144.jpg,0,20,58,27,0,105,3.06666666666667,0.668906493791096,56.1037735849057
2276823208.jpg,0,2,48,55,0,105,3.5047619047619,0.539298146522395,69.2297297297297
7625539278.jpg,4,57,39,0,0,100,2.35,0.557320429022713,35.5137614678899
5782679543.jpg,0,9,67,27,1,104,3.19230769230769,0.592459462820778,59.6826086956522
11372421485.jpg,0,4,60,37,1,102,3.34313725490196,0.571520432475467,65.6858407079646
6988927721.jpg,0,0,11,85,12,108,4.00925925925926,0.46353720011966,80.9891304347826
7562246986.jpg,2,36,60,8,1,107,2.7196261682243,0.670037911112223,44.2605042016807
8291626660.jpg,0,4,52,56,1,113,3.47787610619469,0.583972619415979,65.3220338983051
5656752407.jpg,0,0,24,80,2,106,3.79245283018868,0.451810772275623,77.1869565217391
11378848184.jpg,1,4,62,40,2,109,3.34862385321101,0.629169746703143,64.1334745762712
6522952765.jpg,0,4,62,32,2,100,3.32,0.583960701597377,61.6261467889908
8699039377.jpg,0,1,22,81,6,110,3.83636363636364,0.516290095668838,76.7232142857143
8399629946.jpg,0,3,60,45,1,109,3.40366972477064,0.563048350911192,64.9894957983193
6003925442.jpg,8,70,19,1,0,98,2.13265306122449,0.549371808111076,29.9128440366972
10898689245.jpg,0,5,62,44,1,112,3.36607142857143,0.58503154168122,64.1794871794872
4975990286.jpg,0,5,39,48,9,101,3.6039603960396,0.72220783602495,69.1554054054054
6112607748.jpg,0,3,41,55,4,103,3.58252427184466,0.61873165403042,72.1467889908257
6854228547.jpg,0,7,78,25,0,110,3.16363636363636,0.516290095668838,58.0448717948718
7731477968.jpg,12,75,16,2,0,105,2.07619047619048,0.583346415342582,28.5948275862069
4796228876.jpg,0,1,43,62,2,108,3.60185185185185,0.545839228920306,72.2436440677966
9567386872.jpg,0,9,77,20,0,106,3.10377358490566,0.515091213060161,58.104347826087
8070731836.jpg,0,0,47,61,3,111,3.6036036036036,0.544046777388577,70.4314159292035
8546547724.jpg,0,0,16,82,11,109,3.95412844036697,0.497871787394763,80.8910256410256
28311109.jpg,86,16,0,0,0,102,1.15686274509804,0.365467232192233,5.16025641025641
7492007796.jpg,1,19,53,25,0,98,3.04081632653061,0.702255091358506,53.0553097345133
7983700558.jpg,0,2,45,56,1,104,3.53846153846154,0.556044925946993,68.1891891891892
5028389463.jpg,1,31,60,13,0,105,2.80952380952381,0.651850001847377,48.8808411214953
7674660830.jpg,0,4,52,45,1,102,3.42156862745098,0.587599151267575,68.1323529411765
4363262095.jpg,0,8,80,19,0,107,3.10280373831776,0.494012822369155,58.0067567567568
6044839741.jpg,0,3,41,61,1,106,3.56603773584906,0.569358334309913,70.2702702702703
4960586032.jpg,0,18,63,23,0,104,3.04807692307692,0.629066309072309,55.1824324324324
9327556810.jpg,0,3,28,70,4,105,3.71428571428571,0.583660295599538,72.4256756756757
3569259520.jpg,0,7,76,27,0,110,3.18181818181818,0.52779301930399,59.4932432432432
5817880168.jpg,0,3,52,45,3,103,3.46601941747573,0.607397759985128,69.1192660550459
6138227307.jpg,0,0,22,76,4,102,3.82352941176471,0.475368844930275,76.825
2886173632.jpg,3,28,67,5,0,103,2.71844660194175,0.600938412037265,45.9509345794393
6782077853.jpg,47,92,10,0,0,149,1.75167785234899,0.568378921338911,18.7401960784314
5597029310.jpg,2,38,55,5,0,100,2.63,0.613896316057269,43.3
255984640.jpg,3,37,57,9,0,106,2.67924528301887,0.669714506499324,43.2125
8142555462.jpg,0,37,57,8,0,102,2.7156862745098,0.603249467802339,47.6736111111111
8407751062.jpg,1,9,77,16,0,103,3.04854368932039,0.530974700787572,57.1605504587156
8066151099.jpg,0,11,81,19,1,112,3.08928571428571,0.546134185216919,57.5512820512821
2833148596.jpg,0,5,49,57,1,112,3.48214285714286,0.600032174169527,65.3782051282051
9925803176.jpg,2,36,65,8,0,111,2.71171171171171,0.623587675360561,46.5197368421053
3012507882.jpg,0,28,72,2,0,102,2.74509803921569,0.481052363502936,47.6995412844037
10241630856.jpg,0,5,61,39,1,106,3.33962264150943,0.58369581857791,63.6573275862069
5763062464.jpg,0,1,38,66,2,107,3.64485981308411,0.536451240088433,73.7767857142857
4872116932.jpg,1,37,58,3,0,99,2.63636363636364,0.561603852219212,44.8428571428571
4231049527.jpg,0,14,70,18,0,102,3.03921568627451,0.561496737908777,54.3303571428571
8179882827.jpg,0,0,44,55,3,102,3.59803921568627,0.549703861256738,73.0347222222222
8003576007.jpg,0,3,66,40,0,109,3.3394495412844,0.530900414150486,65.4078947368421
5092945872.jpg,9,84,15,0,0,108,2.05555555555556,0.470301818647401,28.775
6899120807.jpg,2,7,53,41,2,105,3.32380952380952,0.713809364973457,61.7972972972973
3486204187.jpg,0,10,77,16,0,103,3.05825242718447,0.501473177169549,58.4444444444444
9884831806.jpg,0,2,59,40,0,101,3.37623762376238,0.526336112166263,66.0917431192661
165074300.jpg,0,1,34,60,7,102,3.7156862745098,0.603249467802339,71.3676470588235
7269352924.jpg,0,10,71,24,0,105,3.13333333333333,0.55585462035892,58.598623853211
1802306299.jpg,2,46,55,3,0,106,2.55660377358491,0.586842863355548,40.2236842105263
6782624408.jpg,3,53,43,4,0,103,2.46601941747573,0.6233296735855,40.1875
6900924910.jpg,0,0,52,54,2,108,3.53703703703704,0.536968401338476,71.1973684210526
5436442410.jpg,0,1,49,57,2,109,3.55045871559633,0.552540237048483,70.0394736842105
6255414433.jpg,0,3,69,32,0,104,3.27884615384615,0.511170952903096,59.1216216216216
2473938827.jpg,1,4,54,50,0,109,3.40366972477064,0.610392497512353,63.6440677966102
4019770428.jpg,0,1,47,58,4,110,3.59090909090909,0.579393142588057,70.327731092437
6087235314.jpg,0,13,83,15,0,111,3.01801801801802,0.504200212433369,55.3310810810811
4941401132.jpg,0,0,23,72,10,105,3.87619047619048,0.549391938265845,76.5758928571429
2227011292.jpg,0,1,40,55,5,101,3.63366336633663,0.595361609061715,70.6580188679245
4591311320.jpg,0,6,69,70,1,146,3.45205479452055,0.588184720935839,70.0196078431373
3782183827.jpg,3,65,37,2,0,107,2.35514018691589,0.570539903993596,37.3883928571429
10209014225.jpg,0,4,58,42,0,104,3.36538461538462,0.558390410586359,64.8411214953271
5681154520.jpg,0,3,54,46,1,104,3.43269230769231,0.57054603512134,66.325
3248930020.jpg,0,9,69,21,1,100,3.14,0.568890467169528,56.3279816513761
5276281329.jpg,0,18,72,13,0,103,2.95145631067961,0.549128378445065,54.0044247787611
3323937813.jpg,0,9,66,30,0,105,3.2,0.578459492631407,58.75
10422425365.jpg,0,2,21,76,2,101,3.77227722772277,0.507566510298146,72.5723684210526
4156534842.jpg,0,4,76,21,0,101,3.16831683168317,0.470516884515169,58.5972222222222
4016639569.jpg,0,4,41,47,6,98,3.56122448979592,0.674518943214267,66.0508849557522
10740725955.jpg,0,1,10,87,4,102,3.92156862745098,0.414735380499062,77.1482300884956
6577912541.jpg,0,0,46,49,5,100,3.59,0.587667878442863,72.5763888888889
5205048751.jpg,0,5,60,47,2,114,3.40350877192982,0.605568528975214,63.6282608695652
3815063597.jpg,1,29,67,6,0,103,2.75728155339806,0.568210459101958,47.3325892857143
3597613662.jpg,0,0,46,52,2,100,3.56,0.53785958138991,69.6490825688073
5645356042.jpg,0,4,39,57,2,102,3.55882352941176,0.606459117846457,72.25
96655810.jpg,0,18,61,27,0,106,3.08490566037736,0.649071491084829,56.61875
3076588969.jpg,0,10,55,43,0,108,3.30555555555556,0.633316936990578,63.1351351351351
3073970642.jpg,0,0,49,57,2,108,3.56481481481481,0.534302727522781,68.44375
7178723916.jpg,0,31,66,12,0,109,2.8256880733945,0.606203069160939,50.2105263157895
392179845.jpg,53,86,5,0,0,144,1.66666666666667,0.541946762797135,16.248275862069
8419228451.jpg,0,0,32,71,1,104,3.70192307692308,0.480287286444829,76.4632352941177
9493293324.jpg,0,0,43,59,2,104,3.60576923076923,0.529118505469683,72.3552631578947
319557469.jpg,0,9,70,27,0,106,3.16981132075472,0.560130904992541,59.3445945945946
3867441709.jpg,0,2,46,45,6,99,3.55555555555556,0.642416074439621,65.9048672566372
6132687106.jpg,0,1,17,75,12,105,3.93333333333333,0.559303596287842,76.1418918918919
6585039061.jpg,64,36,5,1,0,106,1.4622641509434,0.635078222431983,12.8156779661017
5726241150.jpg,0,0,22,77,6,105,3.84761904761905,0.495769649925795,76.0391304347826
4732322374.jpg,0,2,17,78,8,105,3.87619047619048,0.549391938265845,75.8445945945946
5932591132.jpg,47,46,15,0,0,108,1.7037037037037,0.700590662137317,18.5131578947368
8174015928.jpg,2,44,48,8,0,102,2.6078431372549,0.662381881793784,45.0973451327434
7259699596.jpg,0,14,78,14,0,106,3.0,0.516397779494322,55.2347826086957
2603439486.jpg,0,14,72,21,0,107,3.06542056074766,0.570848888529646,55.4646017699115
5035645781.jpg,0,8,76,26,0,110,3.16363636363636,0.53376407404297,57.7875
8230394579.jpg,0,4,57,45,3,109,3.43119266055046,0.614138548686427,66.7053571428571
4903418699.jpg,1,30,59,17,1,108,2.87962962962963,0.706678324322425,49.33125
4673438844.jpg,0,1,26,71,6,104,3.78846153846154,0.551662569637779,80.6471962616822
3548223665.jpg,2,44,59,4,0,109,2.59633027522936,0.595029816480527,42.9070796460177
7025630527.jpg,0,2,60,38,0,100,3.36,0.52261966393479,62.4734513274336
6305410399.jpg,0,0,38,67,1,106,3.65094339622642,0.498425192938695,74.3660714285714
468574107.jpg,34,61,6,1,0,102,1.74509803921569,0.608296998034594,18.5596330275229
8529541053.jpg,0,9,79,18,0,106,3.08490566037736,0.499865210942422,57.285046728972
5013129486.jpg,0,3,55,45,1,104,3.42307692307692,0.569317555905564,68.3623853211009
8176381032.jpg,0,13,74,16,0,103,3.02912621359223,0.532406867113158,55.8702830188679
2191898704.jpg,0,5,63,34,2,104,3.31730769230769,0.595524131992075,63.6282608695652
3931210821.jpg,0,12,69,24,0,105,3.11428571428571,0.577032956569235,55.2567567567568
7579253532.jpg,0,23,73,17,0,113,2.94690265486726,0.595229667028405,52.4202586206897
3971662930.jpg,0,27,70,9,0,106,2.83018867924528,0.560130904992541,49.8831775700935
4887754576.jpg,0,21,73,10,0,104,2.89423076923077,0.538214762612982,51.0110619469027
8443782912.jpg,0,6,54,45,1,106,3.38679245283019,0.610554076494007,64.9375
8012731043.jpg,1,4,67,32,2,106,3.28301886792453,0.613416924652503,60.0783898305085
6730791971.jpg,0,2,43,59,2,106,3.57547169811321,0.568173568509905,73.1262376237624
7361922724.jpg,0,1,12,84,13,110,3.99090909090909,0.515724386698809,78.4390756302521
3982768803.jpg,0,15,69,18,0,102,3.02941176470588,0.570840657709211,53.5275229357798
11139368236.jpg,0,2,42,66,0,110,3.58181818181818,0.531258125581778,70.525641025641
706409343.jpg,0,2,30,66,3,101,3.69306930693069,0.561116284871964,72.088785046729
3702671816.jpg,0,2,58,44,3,107,3.44859813084112,0.586541588543228,68.8
5219241121.jpg,0,1,46,60,4,111,3.6036036036036,0.576498510276074,68.8877118644068
9774901765.jpg,0,28,62,9,0,99,2.80808080808081,0.583388547612185,46.6399082568807
2938430307.jpg,0,2,35,64,2,103,3.64077669902913,0.557557153177668,72.5982142857143
4359434065.jpg,0,1,31,71,4,107,3.72897196261682,0.542010468776289,76.1261061946903
4945508144.jpg,2,16,75,13,0,106,2.93396226415094,0.589896971222672,51.2051282051282
3502153355.jpg,0,5,56,47,1,109,3.40366972477064,0.595029816480527,63.8606194690265
1799451312.jpg,0,7,68,34,1,110,3.26363636363636,0.585407765473404,62.0945945945946
6047228959.jpg,1,7,50,43,1,102,3.35294117647059,0.669669030467229,65.6514423076923
3560032600.jpg,0,5,51,46,0,102,3.40196078431373,0.584618076590697,66.2995283018868
6853001361.jpg,0,2,33,72,1,108,3.66666666666667,0.529503382213656,75.1763392857143
3890421755.jpg,0,6,68,28,0,102,3.2156862745098,0.538193733390896,57.993119266055
7029108053.jpg,0,0,19,86,1,106,3.83018867924528,0.401703470668117,79.1747572815534
4764809752.jpg,0,14,76,24,0,114,3.08771929824561,0.573167005404584,55.3362068965517
3706984010.jpg,17,65,21,3,0,106,2.09433962264151,0.683524505942997,27.8861607142857
7991164057.jpg,0,5,61,35,1,102,3.31372549019608,0.5798666995481,60.8861607142857
1663721615.jpg,50,55,3,0,0,108,1.56481481481481,0.551516992869059,15.4201680672269
1329449674.jpg,0,34,55,10,0,99,2.75757575757576,0.624187783932359,44.6592920353982
2688944098.jpg,10,76,19,0,0,105,2.08571428571429,0.520988072251728,27.4717391304348
7530928692.jpg,1,49,45,8,0,103,2.58252427184466,0.649649556279175,41.947247706422
528858440.jpg,9,52,46,6,0,113,2.43362831858407,0.718084085241145,36.5826086956522
6831480328.jpg,0,0,32,64,8,104,3.76923076923077,0.578427215227558,75.6183035714286
5269040313.jpg,55,45,5,0,0,105,1.52380952380952,0.589902829273897,12.2433628318584
8060303212.jpg,2,45,46,14,0,107,2.67289719626168,0.723926673741429,45.1571428571429
9539965008.jpg,0,0,34,64,2,100,3.68,0.51010001000002,75.9375
5786468844.jpg,0,5,35,57,6,103,3.62135922330097,0.673249434508532,69.75
10353620913.jpg,1,17,59,25,0,102,3.05882352941176,0.672273067630027,56.7071428571429
8320017511.jpg,0,0,23,73,10,106,3.87735849056604,0.546901752971605,77.0280172413793
5170784567.jpg,1,27,73,5,0,106,2.77358490566038,0.539541584397163,47.0263157894737
6166445475.jpg,4,32,53,11,0,100,2.71,0.71484970518991,47.0940366972477
6594506719.jpg,0,20,73,12,0,105,2.92380952380952,0.549391938265845,52.7098214285714
3956832242.jpg,1,41,60,3,0,105,2.61904761904762,0.561264924094064,44.0233644859813
9687869732.jpg,0,4,50,54,2,110,3.49090909090909,0.601915208534575,63.8375
6476406225.jpg,0,1,17,93,4,115,3.8695652173913,0.449595122547114,79.864406779661
61745002.jpg,2,35,58,14,0,109,2.77064220183486,0.688974378964255,47.7727272727273
8397958686.jpg,0,3,69,29,0,101,3.25742574257426,0.503059943675397,60.6004672897196
3310575214.jpg,7,60,35,0,0,102,2.27450980392157,0.5828720754493,32.3348623853211
950420073.jpg,0,0,58,49,0,107,3.45794392523365,0.500572763108001,68.9324324324324
6182410940.jpg,0,2,59,52,1,114,3.45614035087719,0.550789471644304,65.4487179487179
7490518604.jpg,0,3,55,34,2,94,3.37234042553191,0.586295872922766,66.0480769230769
6245654215.jpg,0,0,36,62,5,103,3.69902912621359,0.557215617370319,75.4879807692308
6632573597.jpg,0,18,69,14,2,103,3.0,0.626224291085149,53.125
2097618827.jpg,4,65,38,3,0,110,2.36363636363636,0.60163801984452,35.8581081081081
5880662445.jpg,37,63,2,0,0,102,1.65686274509804,0.516942612040142,17.0540540540541
5690961665.jpg,0,0,23,72,5,100,3.82,0.50010099990003,76.9151376146789
5868900850.jpg,0,0,13,77,13,103,4.0,0.504878164297401,82.9797297297297
9877078626.jpg,0,3,32,55,4,94,3.63829787234043,0.619591676672529,75.8846153846154
4586793310.jpg,1,23,75,9,0,108,2.85185185185185,0.560620730989526,50.5693277310924
11292980633.jpg,0,1,68,72,0,141,3.50354609929078,0.515808844370765,71.125
106652866.jpg,0,29,50,19,0,98,2.89795918367347,0.695935118411553,49.0441176470588
4864265547.jpg,0,0,64,42,0,106,3.39622641509434,0.491436093467161,66.55
6865774865.jpg,0,4,47,54,2,107,3.50467289719626,0.604602345155841,66.51875
8727344040.jpg,0,2,20,76,5,103,3.81553398058252,0.537743521041616,77.6808035714286
7956634196.jpg,0,24,76,9,0,109,2.86238532110092,0.535203144337233,51.5487288135593
9513920516.jpg,0,13,71,16,0,100,3.03,0.540388935878782,55.3241525423729
2807676440.jpg,0,2,66,33,0,101,3.30693069306931,0.504828173885447,63.175
8114138182.jpg,0,0,27,73,7,107,3.81308411214953,0.534310367043445,78.9344660194175
2361724609.jpg,3,54,42,11,0,110,2.55454545454545,0.711457524973582,40.66875
6252279555.jpg,0,2,58,50,1,111,3.45045045045045,0.551670829698929,67.0699152542373
6114847662.jpg,0,2,67,44,0,113,3.3716814159292,0.520897067318328,64.3685344827586
3492624391.jpg,9,63,33,3,0,108,2.27777777777778,0.653292642893341,33.5540540540541
3562407133.jpg,0,0,23,71,11,105,3.88571428571429,0.560121650836909,78.1703539823009
5236886996.jpg,0,1,36,65,2,104,3.65384615384615,0.535519542113137,73.0401785714286
7946144914.jpg,0,22,73,17,1,113,2.97345132743363,0.619045593046703,54.1743697478992
5684082265.jpg,0,4,44,52,5,105,3.55238095238095,0.650161997282695,69.2632743362832
52196600.jpg,1,23,58,23,2,107,3.01869158878505,0.739470851240429,53.8970588235294
6550772311.jpg,0,8,47,51,3,109,3.44954128440367,0.673386116359509,64.525
7077356639.jpg,0,1,37,61,4,103,3.66019417475728,0.569716098170618,71.0884955752212
1429419760.jpg,1,1,43,66,0,111,3.56756756756757,0.566032790916852,68.4807692307692
278636331.jpg,0,12,61,28,2,103,3.19417475728155,0.657658538661367,58.0870535714286
3630233855.jpg,2,17,51,34,1,105,3.14285714285714,0.764960675567598,59.9632352941176
5699762014.jpg,0,2,49,52,0,103,3.48543689320388,0.539863411736181,68.4121621621622
4663774613.jpg,0,1,32,71,3,107,3.71028037383178,0.532160881376848,75.0120192307692
3340734956.jpg,0,5,62,37,1,105,3.32380952380952,0.58004041794248,63.7995689655172
6658108283.jpg,18,67,15,5,0,105,2.06666666666667,0.71072371926664,26.9695652173913
8648273876.jpg,0,1,20,77,2,100,3.8,0.471404520791032,74.1548672566372
2224984425.jpg,0,2,56,49,0,107,3.4392523364486,0.535134793343113,67.445945945946
5204945276.jpg,0,2,39,67,3,111,3.63963963963964,0.568775283838287,70.3559322033898
5580400310.jpg,1,11,71,25,0,108,3.11111111111111,0.601141178518743,56.9247787610619
4954209731.jpg,3,31,63,2,0,99,2.64646464646465,0.576993108456905,42.3230088495575
5644640425.jpg,0,4,42,53,1,100,3.51,0.594503442743895,68.1353211009174
6731198091.jpg,0,0,15,78,9,102,3.94117647058824,0.483869088992539,80.4527027027027
6584540793.jpg,0,1,48,52,3,104,3.54807692307692,0.572506118885479,72.0589622641509
3750920837.jpg,10,57,30,0,0,97,2.20618556701031,0.611319343883527,31.6650943396226
6003444578.jpg,0,1,20,70,11,102,3.8921568627451,0.578609852395438,80.65
7407428670.jpg,0,5,64,32,0,101,3.26732673267327,0.545730503250659,59.6826086956522
5822039641.jpg,0,2,41,83,6,132,3.70454545454545,0.576096847822295,76.2653846153846
10169304416.jpg,0,1,13,79,12,105,3.97142857142857,0.527277894493955,80.8716814159292
434108213.jpg,2,59,41,5,0,107,2.45794392523365,0.618585938139312,38.8782608695652
3449919327.jpg,0,2,55,44,6,107,3.50467289719626,0.635043183432864,67.9705882352941
8554330315.jpg,0,2,32,63,5,102,3.69607843137255,0.593516382889227,74.3738938053097
408607884.jpg,0,17,60,32,1,110,3.15454545454545,0.679805201946725,59.7899159663866
9277184417.jpg,0,20,72,17,0,109,2.97247706422018,0.584660642252161,53.8883928571429
8247215463.jpg,0,2,37,59,3,101,3.62376237623762,0.580542593588358,70.5467289719626
5894875244.jpg,0,0,32,66,1,99,3.68686868686869,0.487527385865313,76.6378504672897
2393187912.jpg,7,64,33,3,0,107,2.29906542056075,0.632678541748658,36.4823008849558
5995809590.jpg,1,30,64,8,0,103,2.76699029126214,0.597443630865439,49.125
5028374263.jpg,10,60,27,2,0,99,2.21212121212121,0.643217792054015,30.7160194174757
147639760.jpg,2,36,42,19,1,100,2.81,0.80018937152591,47.40625
6015956857.jpg,2,18,69,10,0,99,2.87878787878788,0.593721010424024,51.0298165137615
7194820358.jpg,0,1,16,87,3,107,3.85981308411215,0.444008289291165,80.8716814159292
9477847678.jpg,0,2,38,58,7,105,3.66666666666667,0.630425171956115,70.3426724137931
1313706108.jpg,3,71,33,0,0,107,2.2803738317757,0.510168165455875,34.4159663865546
5958225311.jpg,0,1,40,70,4,115,3.6695652173913,0.557590982748749,71.1961206896552
4489064763.jpg,1,10,55,32,4,102,3.27450980392157,0.733320979052674,64.3509174311927
6245438349.jpg,0,1,26,78,8,113,3.82300884955752,0.554689238859652,76.4978991596639
6321269427.jpg,2,48,52,4,0,106,2.54716981132075,0.603672498276344,41.6207627118644
4699474732.jpg,1,20,65,16,0,102,2.94117647058824,0.626534226412754,53.3004587155963
6287889158.jpg,0,10,50,44,1,105,3.34285714285714,0.662579043594792,62.7692307692308
10155925686.jpg,0,21,65,16,1,103,2.97087378640777,0.633327822673833,52.8798076923077
5491791732.jpg,0,0,16,88,7,111,3.91891891891892,0.449952222415894,79.7944915254237
3004729679.jpg,0,4,40,58,4,106,3.58490566037736,0.630463541158059,71.2836538461538
9651547204.jpg,2,30,67,6,0,105,2.73333333333333,0.592690518974322,44.8513513513514
9678381010.jpg,1,27,88,9,0,125,2.84,0.544769853744117,51.2378048780488
2627264031.jpg,0,0,40,60,3,103,3.64077669902913,0.539687072220866,74.5810810810811
6953798231.jpg,0,30,57,12,0,99,2.81818181818182,0.628630457676932,48.3411214953271
4965455693.jpg,1,22,75,6,0,104,2.82692307692308,0.529559400892795,48.9217391304348
6479556701.jpg,0,26,65,12,1,104,2.88461538461538,0.627952325005221,50.3526785714286
4436568659.jpg,0,3,60,47,1,111,3.41441441441441,0.563567669058932,67.0705128205128
3827560087.jpg,0,0,32,75,3,110,3.73636363636364,0.500958214435604,73.0260869565217
5095808820.jpg,5,65,37,3,0,110,2.34545454545455,0.612355410926592,35.8025210084034
7328979392.jpg,0,1,25,68,12,106,3.85849056603774,0.608490391915115,76.5084745762712
10409059825.jpg,0,0,38,66,2,106,3.66037735849057,0.514305679955861,73.1513157894737
6893014325.jpg,0,0,28,74,3,105,3.76190476190476,0.49075705888198,76.5607476635514
5099738809.jpg,0,2,62,37,2,103,3.37864077669903,0.562147577692258,67.0778301886792
7965307114.jpg,0,0,33,69,5,107,3.73831775700935,0.537928391778789,73.7941176470588
8421578109.jpg,0,7,71,34,0,112,3.24107142857143,0.557431944931732,61.4766949152542
5671581323.jpg,0,1,33,69,0,103,3.66019417475728,0.496130083713671,74.0277777777778
5443888755.jpg,1,17,56,29,1,104,3.11538461538462,0.714723007079242,56.3029661016949
6112534853.jpg,0,20,71,17,0,108,2.97222222222222,0.587380265521398,54.5884955752212
7811282766.jpg,0,3,29,72,1,105,3.67619047619048,0.545880342186223,71.2364864864865
9354878188.jpg,0,2,41,66,1,110,3.6,0.545204279533844,70.9487179487179
9472829997.jpg,3,48,52,1,0,104,2.49038461538462,0.57445951478755,39.1206896551724
3870457394.jpg,0,2,67,39,2,110,3.37272727272727,0.556184427683838,63.672268907563
2771131265.jpg,0,2,57,45,1,105,3.42857142857143,0.552218303703395,65.2065217391304
4151017008.jpg,0,8,53,40,4,105,3.38095238095238,0.684736788017461,64.0796460176991
3707022590.jpg,0,0,12,87,12,111,4.0,0.467099366496914,81.525641025641
117172917.jpg,0,5,57,41,0,103,3.3495145631068,0.572383010806878,62.9789915966387
6784024897.jpg,0,0,26,72,6,104,3.80769230769231,0.522817666278851,75.5446428571429
2836927819.jpg,0,0,12,86,11,109,3.99082568807339,0.461387056201525,82.0897435897436
8304558173.jpg,0,0,12,84,15,111,4.02702702702703,0.494689240551525,79.8256302521008
9462111992.jpg,0,0,18,86,6,110,3.89090909090909,0.456260318127983,79.1282051282051
9480350471.jpg,0,6,74,23,0,103,3.16504854368932,0.506759938112031,59.9399038461538
5720446079.jpg,1,40,74,5,0,120,2.69166666666667,0.562046580403633,46.5148305084746
5544820783.jpg,0,46,59,3,0,108,2.60185185185185,0.545839228920306,42.8289473684211
8397266843.jpg,0,2,40,56,1,99,3.56565656565657,0.556256000410033,72.9495192307692
6818454464.jpg,0,3,47,49,6,105,3.55238095238095,0.650161997282695,69.6013513513514
9847211516.jpg,0,6,65,35,0,106,3.27358490566038,0.561172562678651,62.1934782608696
5864167034.jpg,1,40,57,7,0,105,2.66666666666667,0.614983843856998,45.5647321428571
2798808586.jpg,0,4,58,40,0,102,3.35294117647059,0.556635202786152,62.1559633027523
6015802455.jpg,0,1,27,82,1,111,3.74774774774775,0.476129632242551,72.15625
10791502435.jpg,0,0,35,73,2,110,3.7,0.498621954200784,70.813025210084
4920539113.jpg,0,0,35,72,4,111,3.72072072072072,0.525204222983285,74.6153846153846
3876523676.jpg,0,3,37,66,2,108,3.62037037037037,0.575473678808797,72.2105263157895
7622957154.jpg,0,0,26,83,3,112,3.79464285714286,0.467664175675004,75.8846153846154
3386957170.jpg,0,3,42,63,2,110,3.58181818181818,0.58075904431726,69.8947368421053
7797743908.jpg,0,2,30,68,4,104,3.71153846153846,0.568989513495208,73.6717391304348
8127846229.jpg,1,37,52,13,0,103,2.74757281553398,0.681958635424635,46.1540178571429
3301567767.jpg,1,32,67,12,0,112,2.80357142857143,0.627296296418721,47.5635593220339
2823812300.jpg,1,7,58,44,1,111,3.33333333333333,0.65133894727893,61.2884615384615
4611014636.jpg,0,0,34,74,5,113,3.74336283185841,0.530814082699309,73.0452586206897
5224440098.jpg,3,29,65,10,0,107,2.76635514018692,0.652707557566527,49.9889380530973
9059681059.jpg,0,3,42,51,0,96,3.5,0.561951486949016,69.7233009708738
1529757375.jpg,0,2,51,47,1,101,3.46534653465347,0.557931114666382,66.775
5594332636.jpg,0,1,40,59,1,101,3.59405940594059,0.53250761162226,69.6490825688073
10512432565.jpg,0,4,46,58,1,109,3.51376146788991,0.58712543456142,68.1785714285714
3483457230.jpg,0,16,76,14,0,106,2.9811320754717,0.534186200379279,55.0069444444444
4003392015.jpg,4,55,42,2,0,103,2.40776699029126,0.601255112144644,37.7905405405405
2047083409.jpg,2,32,61,11,0,106,2.76415094339623,0.655408077786407,47.5364077669903
8960852902.jpg,0,4,57,40,0,101,3.35643564356436,0.558285919862602,63.25
6403149971.jpg,5,60,38,1,0,104,2.33653846153846,0.584767432371758,35.3231132075472
4018386659.jpg,0,10,73,22,0,105,3.11428571428571,0.542683604419273,58.0688073394495
1408118135.jpg,1,39,65,5,0,110,2.67272727272727,0.576434642795271,44.5132743362832
5504474324.jpg,0,15,76,10,0,101,2.95049504950495,0.497518595104995,54.2430555555556
10961758274.jpg,0,1,21,84,1,107,3.79439252336449,0.450121949031789,75.1806722689076
9473084663.jpg,0,12,72,24,0,108,3.11111111111111,0.569199032800311,58.1906779661017
8687168552.jpg,0,2,54,46,0,102,3.43137254901961,0.536025045993237,68.8252212389381
