image_name,Noise_Score,Noise_Score_to_MOS_scale
3722476330.jpg,3.151882653266041,4.771210070458239
3722623767.jpg,3.2073236377234284,4.848197260020329
3725954413.jpg,3.185070925606455,4.817296406025992
3726632967.jpg,3.223387769225626,4.87050444574609
3727572481.jpg,3.1655728289043914,4.790220702345883
372829399.jpg,3.1650442725592765,4.78948673147697
372866056.jpg,3.223574497392148,4.870763742670438
3729465678.jpg,2.79686069222101,4.27821480204474
3731180333.jpg,3.3079991690668398,4.9879986414650705
3733701155.jpg,3.2911109735839723,4.964547133167983
3733759776.jpg,3.158266184719164,4.780074453925941
3734378087.jpg,3.279172575831824,4.947969078145913
3734577194.jpg,3.166116813051733,4.790976096772589
3734652007.jpg,3.1899124106529584,4.824019452715822
3736336896.jpg,3.1680045240861734,4.7935974349156485
3736358849.jpg,2.8582123094532985,4.363409692287595
3736418288.jpg,3.1035450535604383,4.704086876526286
3736752039.jpg,3.312813730538581,4.994684301186141
3736907392.jpg,3.152048805084224,4.771440794382927
3737792738.jpg,2.741681651012314,4.201591355564396
3738819299.jpg,3.087912921236798,4.682379579185909
3739339628.jpg,3.296969303493432,4.972682204355319
3740923361.jpg,3.233719883944696,4.8848519628805604
3741259519.jpg,3.3004669118807097,4.977539099350253
3741472599.jpg,3.216300376850578,4.860662657660633
3742811862.jpg,2.853827648861893,4.357321007185414
3743649571.jpg,3.307852308018685,4.987794705343369
374612387.jpg,2.852485135906253,4.3554567491745395
3749654443.jpg,3.268641259578345,4.933344943154803
3750200495.jpg,3.2179841983279047,4.86300086800326
3750653207.jpg,3.1625459510678784,4.786017479404197
375084308.jpg,3.303846034963785,4.982231461722539
3750920837.jpg,2.938912599083398,4.475472790666435
3753143338.jpg,3.1907466755002734,4.825177940548855
375446021.jpg,3.131265940925108,4.74258102000625
3754491822.jpg,3.0600488517735887,4.64368660829568
3754591467.jpg,3.225129591531511,4.872923197962687
3755058211.jpg,3.30038675863446,4.977427795894453
3755358004.jpg,3.2026685848749423,4.841733099263165
3757841253.jpg,2.9402574563886628,4.4773403041189415
3758354055.jpg,3.28434866399706,4.955156765822589
3758613590.jpg,2.974042044239944,4.524254703180213
3758636614.jpg,2.8917349033476825,4.409960277852025
3758843972.jpg,3.223922895283442,4.8712475395359265
3759443485.jpg,3.0737356327107754,4.662692526188712
3759763464.jpg,3.080619831348292,4.672252152711884
3761038439.jpg,3.271525712902717,4.93735039069582
3761173384.jpg,3.161707507614455,4.784853189020152
3761272199.jpg,3.14839198016554,4.766362806032513
3761519418.jpg,3.305273892477645,4.98421423201717
3764660296.jpg,3.156256208632506,4.777283334476795
3766742048.jpg,2.836525405862936,4.3332945387767605
376684942.jpg,3.0282928758350085,4.599589207009602
3767341492.jpg,3.2976227318697084,4.973589576667734
3767933394.jpg,3.2395306301135847,4.892920957707759
3768070080.jpg,2.5194855325422267,3.893042456946533
3770559253.jpg,3.283273224699437,4.9536633751499854
377273746.jpg,3.265209556829926,4.928579566915564
3773463532.jpg,3.2431123383933205,4.897894636602297
3775591333.jpg,3.1074908797690863,4.70956618165186
3775862144.jpg,3.11260579356134,4.716668920565537
3776716867.jpg,3.1845854637164948,4.816622277546612
3779249317.jpg,3.252732209910405,4.911253109206945
3779311128.jpg,3.2874900657515607,4.959519020474656
3780702032.jpg,3.159579415385428,4.781898049578722
3782183827.jpg,3.199570360668893,4.83743080238674
3783245891.jpg,3.301044487861148,4.978341140510375
3783312451.jpg,3.285189131639516,4.956323867062652
3783568353.jpg,2.50405704631976,3.871617949335596
3784715028.jpg,3.153823176040655,4.7739047447350575
3785783338.jpg,3.1280548813180964,4.73812203615018
3787014324.jpg,2.9053795220617644,4.428907647883862
378746968.jpg,3.2857968550785266,4.957167771983504
3787979013.jpg,3.134177079670174,4.746623523807391
3788379941.jpg,3.289294769908105,4.962025092514379
3788909806.jpg,3.0645839674109823,4.649984220264139
3789837472.jpg,2.7828880012953263,4.258811860060279
3791999774.jpg,3.1596065092041474,4.781935672953886
3792338234.jpg,3.247186597389099,4.903552287755193
3792378354.jpg,2.930058427267568,4.463177594059228
379323686.jpg,3.2886732189213514,4.96116198620218
379362291.jpg,3.237182443390333,4.889660187752833
3794248989.jpg,3.269227094951658,4.93415845358177
379437662.jpg,3.218466096411845,4.863670047663415
3794461596.jpg,3.249067437666626,4.906164084937354
37951657.jpg,3.2647014683881963,4.927874018456052
3796455854.jpg,2.982420033302292,4.535888656624669
3797715149.jpg,3.2495577401051428,4.906844935162981
3800059044.jpg,3.294899582277546,4.969808120838447
3800600451.jpg,3.231735072660033,4.882095788109986
3801275835.jpg,3.204025240417355,4.843616996139031
3804031946.jpg,3.121793913773489,4.729427848990332
3805107589.jpg,3.250019880805736,4.907486679065423
38056572.jpg,3.301953367557511,4.9796032409971875
3806051518.jpg,3.293974863030529,4.968524025026323
3809644203.jpg,3.298789475210944,4.97520975516314
3810011859.jpg,3.301870931326132,4.979488767312528
381148704.jpg,3.2525831198037487,4.9110460777406875
3812031514.jpg,3.2574073820329428,4.917745208255256
3812657000.jpg,3.2205026017508747,4.866498006512174
3812865597.jpg,3.2847019296257773,4.955647322189688
3812926720.jpg,3.2819088019128984,4.951768692421348
3814668128.jpg,3.2833761318729007,4.953806275463684
3815063597.jpg,3.027201307067937,4.598073418420835
3815098207.jpg,3.227002239445921,4.875523618957747
3816407980.jpg,2.919942283259349,4.449129981015908
3817723435.jpg,3.1366709841368223,4.750086642253117
3817779484.jpg,3.166610971440422,4.791662301498497
3818998606.jpg,3.151086431048217,4.770104409882095
3820650799.jpg,3.2672864930440597,4.931463669418267
3821275434.jpg,3.236989305324615,4.889391989829895
3822506826.jpg,3.1358596166511177,4.748959950455744
3822808828.jpg,3.2619435239318104,4.924044245324431
3824105113.jpg,3.300387269827078,4.977428505753474
3824362477.jpg,3.309639283038834,4.990276158116355
3824413541.jpg,3.2179880465056065,4.863006211710431
3824485636.jpg,3.0727220188201,4.661284988326463
3825250471.jpg,3.306375174286348,4.985743508457654
3825304964.jpg,2.9207380346253338,4.450234987751574
3825365753.jpg,3.2516779348075198,4.909789107837005
3825837186.jpg,3.2946497079934627,4.96946113712119
3826205454.jpg,3.243697978530303,4.898707875917621
3826585780.jpg,3.180533064162452,4.810994981139418
3827560087.jpg,3.282326579282447,4.952348831931117
382774042.jpg,3.260721487921872,4.922347285595638
3827911032.jpg,3.203364499182824,4.842699468949133
3827968988.jpg,3.2180798358868934,4.863133673489223
3828155719.jpg,3.289978383848542,4.962974381502207
3828472247.jpg,3.079766493187085,4.671067179042668
3829660645.jpg,3.2962164394307614,4.971636752351271
3835050024.jpg,3.2974076687462794,4.973290932882575
3838001890.jpg,3.303537231878524,4.981802647517759
3839953318.jpg,3.297809588369976,4.973849051800576
3840546727.jpg,3.03484590173632,4.608688956088866
3840923045.jpg,3.1322345207470192,4.743926022067187
3841233055.jpg,3.0220936260454234,4.590980723171074
3841305755.jpg,2.883590611128428,4.398650843593788
3841509426.jpg,2.717189766495011,4.1675811125190965
3843377036.jpg,2.891826088029884,4.410086899925614
3843859642.jpg,2.5166927482624395,3.889164304080772
3844930238.jpg,3.256158312004917,4.91601070819244
3845656628.jpg,3.3095032200517043,4.990087216540281
3846071699.jpg,3.130325195391654,4.741274669561313
3846844854.jpg,3.3136336337516923,4.9958228459776555
3847022878.jpg,2.9158988499429253,4.4435151354236115
384788069.jpg,3.2834788005137714,4.953948844543115
3847915749.jpg,2.0740592894398784,3.2745088044641
3847965007.jpg,2.629568610700959,4.045907469873901
3848727332.jpg,3.2215535309053607,4.867957361587207
3848893941.jpg,3.1915154818752,4.826245530576382
3850107264.jpg,3.1926783948548287,4.827860390104638
3850147128.jpg,3.1676581691175656,4.79311647492035
3850577376.jpg,3.2745485933332343,4.941548062706977
3851672801.jpg,3.3117015284309126,4.993139860456374
3851941327.jpg,3.3003986393472537,4.977444293846229
3853359984.jpg,3.2576130071864284,4.9180307461623665
3854279335.jpg,3.2747871748686634,4.941879364938961
3855419676.jpg,3.03366721199097,4.607052188420537
3856196713.jpg,3.2768021790021464,4.94467746650067
3856507445.jpg,3.0330153609052584,4.606147006386108
3856900502.jpg,3.2181644018530964,4.863251104594285
3860253466.jpg,3.203858649729204,4.843385662784952
3860848792.jpg,3.1185893163917235,4.724977838794539
3861043546.jpg,3.2824849286661184,4.952568721136495
3861673008.jpg,2.925667571116657,4.45708030559766
3864280906.jpg,3.182999168349653,4.814419495195185
3866688343.jpg,3.099075283128135,4.697880005076605
3867441709.jpg,3.295500617172797,4.970642737825628
386746008.jpg,2.8113937783917238,4.298395927450384
3867705645.jpg,2.945275484924135,4.484308504952123
3867707916.jpg,3.025764848448833,4.596078704346231
387003357.jpg,2.83783597559764,4.335114439371735
3870343367.jpg,3.28169666207252,4.951474108003977
3870457394.jpg,3.295977636256371,4.971305142344077
3871801313.jpg,3.277985896112161,4.946321215334289
3872043875.jpg,3.2768891286320763,4.94479820764023
3872509611.jpg,2.8758565341539377,4.387911047828066
387259022.jpg,2.608495008215144,4.016643966615251
3872832716.jpg,3.138118789063832,4.752097112187148
3874298550.jpg,3.293021988277728,4.967200831545168
3874382715.jpg,2.5634358534310007,3.9540733300216555
3876341199.jpg,3.2337932060466663,4.884953780382879
3876523676.jpg,3.109248058433589,4.712006258217285
3879362113.jpg,3.187466092546844,4.820622414268401
3880140639.jpg,2.520687121502787,3.8947110232244904
3880718005.jpg,3.180396574228917,4.810805446691406
3881103730.jpg,3.2598800969726014,4.921178902221113
3885568060.jpg,3.2098636188400658,4.851724362030232
3886483510.jpg,3.269228428541908,4.934160305449417
3886718406.jpg,3.295141161601295,4.970143585898706
3886757277.jpg,3.027051561087968,4.5978654761871445
3886880606.jpg,3.27084944903903,4.936411308268313
3888454309.jpg,3.225092445847416,4.872871616233921
3890421755.jpg,3.176490311459082,4.805381080668977
3890811565.jpg,3.160187674872418,4.782742698873575
3891717415.jpg,3.249279382035501,4.906458397916513
3892086124.jpg,3.014331690000617,4.580202241376444
3892332557.jpg,3.306989117378912,4.986596050195686
389395842.jpg,2.995865032134583,4.554558827868819
3894915205.jpg,3.081141436187272,4.672976470488852
3895433023.jpg,3.2740654148481525,4.940877105039335
3895663827.jpg,2.638128526056134,4.057794052201652
3896434582.jpg,3.078432276088158,4.669214440933535
3898078585.jpg,3.259963678067773,4.9212949657016
3900873243.jpg,3.188650177058568,4.822266673288219
3900966844.jpg,3.1935167168430816,4.829024511818121
390226070.jpg,3.216964732956285,4.861585204580523
3902626347.jpg,2.521135544011095,3.8953337175902
3903483278.jpg,3.1437206991213014,4.759876110264566
3904942577.jpg,3.2813663543225875,4.951015431708691
3905518312.jpg,2.3525995055799456,3.6612989856002724
3908700784.jpg,3.142019098740846,4.757513211547467
3908763168.jpg,3.265115136760569,4.928448452076077
3908866899.jpg,3.1808045580227127,4.811371986517107
3910222592.jpg,3.303339863097809,4.981528574683676
3910973897.jpg,3.284014756449652,4.954693090729151
3913177014.jpg,3.2297957756595395,4.879402815983761
3913188131.jpg,3.2807345409189352,4.950138074664062
39140730.jpg,2.94226843901056,4.480132821276299
391573160.jpg,3.262506067709337,4.924825412269088
3916048282.jpg,3.2601518398585743,4.921556253404164
39160482821.jpg,3.2577392349157237,4.918206030173254
3916222248.jpg,3.0074470709646466,4.570642031074039
3916243478.jpg,2.6064119434346,4.013751353781993
3916637949.jpg,3.2960300399531786,4.971377911855285
3916850615.jpg,3.252075061002179,4.910340570440484
3916915691.jpg,3.075110825413063,4.664602164379513
3917849504.jpg,3.222468379724601,4.8692277509959965
3918062562.jpg,3.1788794889615097,4.808698771779211
3918280584.jpg,2.9548261546052803,4.497570881592501
3918838221.jpg,3.0976196275004657,4.695858633399293
3919380535.jpg,3.22079103089666,4.866898528788953
392103652.jpg,2.6663340293915496,4.096961149489522
3921589638.jpg,3.276667976216848,4.944491108062545
392179845.jpg,2.421969540903099,3.7576285171124204
3922421993.jpg,3.2710651049744293,4.936710775251832
3923233289.jpg,3.168954985724156,4.794917277465542
3923541475.jpg,3.2725991948507414,4.938841063327861
3925412649.jpg,3.233092026340259,4.883980098989905
392558137.jpg,3.268103330679672,4.9325979572472045
3927444590.jpg,3.269096712105558,4.933977399637895
3927881802.jpg,3.2970405016430995,4.972781072467034
3928559890.jpg,3.1739013297769247,4.8017859348488265
3930941584.jpg,3.1284956548200924,4.738734108852067
3931210821.jpg,3.0150613285602006,4.5812154416766955
3932630945.jpg,3.2251314868494028,4.872925829863965
3932684731.jpg,3.301315877584349,4.97871800127989
3932785686.jpg,2.9744158776449847,4.5247738206435875
3934165977.jpg,3.266525877744844,4.930407453790105
3934821151.jpg,3.251493483547112,4.909532972699996
3934995195.jpg,3.263943713172312,4.926821774434451
3935177366.jpg,3.051630541358035,4.631996663283018
3937913166.jpg,3.259135048263598,4.920144302876342
3938367619.jpg,3.141147510849706,4.756302895698065
3939043948.jpg,3.242424968677025,4.896940132219562
3939622523.jpg,3.295887974989532,4.97118063573558
3940105265.jpg,3.303861843731493,4.982253414301631
3940357186.jpg,3.099678800238662,4.6987180689502335
3940847938.jpg,2.577296896348537,3.9733212338795107
3941788092.jpg,2.9157068088228275,4.443248460755738
3943080167.jpg,3.204600305773363,4.844415550962811
3944642127.jpg,3.2725086908671166,4.93871538649489
3945869834.jpg,3.25298503096845,4.911604184912246
3946405001.jpg,3.2243122632160173,4.871788228759394
3947046278.jpg,3.2642908012459757,4.927303752443741
3948135332.jpg,3.20174518944728,4.8404508417504974
3948277105.jpg,3.197097671571681,4.833997144306561
3948522988.jpg,2.5386283500392466,3.9196248081406804
3948731617.jpg,3.228834727251524,4.878068272293919
3949143151.jpg,3.2415545222619304,4.895731401461651
3949472497.jpg,3.279158605226012,4.947949678099388
395036065.jpg,3.0958729329498027,4.693433115422023
395147567.jpg,3.248213292598349,4.904977990770221
3951898034.jpg,3.114418725022297,4.7191864173130025
3952840501.jpg,3.3079187133089256,4.987886917931542
395315549.jpg,3.314123794624896,4.996503499620995
39540491.jpg,3.067384735438102,4.653873459626205
3954258141.jpg,3.1335445645731586,4.745745192368089
3955560376.jpg,2.905737349068822,4.42940453833219
3956832242.jpg,3.147429213792581,4.765025876719578
3957754780.jpg,3.3044818491730776,4.983114374418555
3960128594.jpg,3.1406622007053606,4.755628977937679
3960444662.jpg,2.9155258080749693,4.442997117114881
3960629357.jpg,3.233585530279941,4.88466539492622
3961390501.jpg,3.304772386077369,4.983517823598695
3961459513.jpg,3.221094644849341,4.86732013719215
3962058482.jpg,3.2381802344090698,4.891045753450388
396221760.jpg,3.307974121084765,4.987963859006516
3962244093.jpg,3.308057388200126,4.988079486484226
3964553280.jpg,3.068898557431771,4.655975603048269
396505725.jpg,3.0360978750770062,4.6104274877879226
3965556653.jpg,2.819411849194953,4.309530086464551
3966627187.jpg,3.1985561063746037,4.8360223752387945
3966829877.jpg,3.2759723205068703,4.943525097474202
3969622447.jpg,3.280216305284446,4.949418435476181
3970268650.jpg,3.3010320479160544,4.978323865990082
3971050023.jpg,3.251891817220905,4.910086112049042
3971662930.jpg,3.1667006719182496,4.791786862556673
3971799391.jpg,3.287061724758308,4.9589242119667
3973001148.jpg,3.2098564803870016,4.85171444933758
397322876.jpg,3.0734045333347098,4.662232750615127
3973813247.jpg,2.825982192175804,4.3186538826147345
3974701478.jpg,2.966542522608581,4.513840618742327
3975469304.jpg,3.233558152254627,4.884627376892354
3976452832.jpg,3.278940534432756,4.947646857764166
3976883946.jpg,2.794206652677861,4.274529314721355
3977122123.jpg,3.170031953441809,4.796412790552885
3978652004.jpg,3.304929796921994,4.983736409517631
3978837773.jpg,3.233672692938086,4.884786431883825
3980206588.jpg,3.260566408306188,4.922131936898519
3980253534.jpg,3.000196213257606,4.5605732496077085
3980401611.jpg,3.2738633666919323,4.940596534269249
3982768803.jpg,3.3015634278157293,4.979061757740492
3983499964.jpg,3.300559957358425,4.977668305386199
3984248064.jpg,2.725479873359964,4.179093029829884
3985027264.jpg,3.135957192478344,4.749095447485258
3985258920.jpg,3.2952241094688333,4.970258770058302
398551269.jpg,2.9320319645014727,4.4659181133090495
3985602874.jpg,3.224718196191649,4.872351920750984
3986881860.jpg,3.3087349490199074,4.989020369907976
3987605606.jpg,3.299621917784192,4.976365712525972
3989767571.jpg,3.1894071439833365,4.823317822662634
3992677101.jpg,3.2592474387947217,4.920300372094977
3993808694.jpg,3.041014755151373,4.617255230513709
3994007574.jpg,3.2079116103744614,4.849013738342014
3994759280.jpg,3.049607328599583,4.629187162952462
3994759840.jpg,3.272611735073502,4.938858477097048
3995400927.jpg,3.0175562689368043,4.584679998621339
3999106249.jpg,3.229982217208997,4.879661714902149
4000012271.jpg,3.193864596047886,4.829507588418348
4000500172.jpg,3.2896824795871744,4.962563479032037
4000774743.jpg,2.738940944870521,4.19778552012808
4001539544.jpg,3.280601665012707,4.949953558774217
4002090879.jpg,3.2778886931862115,4.946186236127853
4002265121.jpg,2.9125802408203416,4.438906804743639
4003392015.jpg,2.847773781614812,4.34891440636661
4004417944.jpg,3.085499891532244,4.6790287661168115
4005014529.jpg,3.284796623580906,4.955778817356039
4005164524.jpg,3.3111301723847983,4.99234645650332
4005784260.jpg,3.2832980137099934,4.953697797992102
4007753969.jpg,3.2313390121316434,4.881545805326029
4008219206.jpg,3.2719737828746016,4.937972595517762
4010417256.jpg,2.997746655452671,4.55717171240707
4010451143.jpg,3.275349109115604,4.942659685469234
4011871379.jpg,3.2768352674592887,4.944723414229543
4014803633.jpg,2.5445499035383534,3.927847673701233
4016051317.jpg,1.9884861892536936,3.1556791597540017
4016200124.jpg,3.268981051789796,4.933816789887878
4016398417.jpg,3.2740969729601748,4.940920927680225
4016639569.jpg,3.156680041280204,4.7778718825466076
4017312321.jpg,3.302463837287103,4.980312096191994
4018386659.jpg,3.3081880197442928,4.988260885778484
4018505209.jpg,3.276040422038106,4.943619665518872
4018879156.jpg,3.2819267889622576,4.9517936698345775
4019770428.jpg,3.059711926078464,4.643218742102237
4023100592.jpg,3.114671447502772,4.719537356130221
4023245742.jpg,3.303288207287512,4.981456843712477
4023598688.jpg,3.2848787373211312,4.955892843218788
4026925102.jpg,3.1784282895100944,4.808072221258213
4027767419.jpg,3.183836038423694,4.815581600732444
4028266820.jpg,3.2010632844964526,4.839503925922315
40294335.jpg,3.2626394197048274,4.925010589272271
4029731030.jpg,3.261015156453171,4.922755083456892
4033495510.jpg,2.7426147335038245,4.202887064855169
4034220859.jpg,3.190022296734225,4.824172044172332
4034290606.jpg,3.2711189671840533,4.9367855701023045
4034550282.jpg,2.926547662784314,4.458302430073138
4035961068.jpg,3.209783699642317,4.851613383581942
4036944943.jpg,3.2767973605689638,4.944670775464562
4037056912.jpg,3.1399244973802904,4.754604578636627
4037555676.jpg,2.2141627102371064,3.4690610607196453
4039710407.jpg,3.1557103614804287,4.776525353019933
403993453.jpg,3.233330567861362,4.884311345656668
404033442.jpg,3.2928711362289533,4.966991353387655
4040650709.jpg,3.193396926043244,4.8288581663409404
4040905906.jpg,3.030597825230874,4.602789936177876
4041954882.jpg,3.2824363014904527,4.952501195827782
4042188530.jpg,2.405072157404049,3.734164250031367
4042245241.jpg,3.261471762743181,4.923389142093265
4042292027.jpg,3.2616842384913287,4.923684192963305
4042306910.jpg,2.857336986630745,4.362194189988574
4042433513.jpg,3.27213588260018,4.938197692572283
4042572733.jpg,3.2792643608223155,4.948096533827502
4042987026.jpg,2.965829131232054,4.51284997981926
4045599734.jpg,3.2844932319494973,4.955357517675534
4046637583.jpg,3.0800810021062066,4.671503916557565
4046716515.jpg,3.299939077264685,4.976806130698288
4047293612.jpg,3.262610757265236,4.924970787658145
4047658369.jpg,3.0929315288373798,4.689348584128105
4049047636.jpg,2.740371862086325,4.199772539226297
4050875089.jpg,3.2916692280910915,4.965322343889511
4054072823.jpg,3.303588000524213,4.981873146542762
4054594935.jpg,3.226632728877826,4.87501050432911
4054655583.jpg,3.1738861580452262,4.801764866879062
4054847919.jpg,3.2770814066221003,4.945065211233537
4056860839.jpg,3.237634273792532,4.890287614433014
405908679.jpg,2.476323561742809,3.8331063129489067
4062759482.jpg,2.9015607083846597,4.423604716571603
4063780436.jpg,3.193217022980985,4.8286083469827075
4065100469.jpg,3.29378230332836,4.968256630238189
4067961238.jpg,3.27923673809131,4.948058175987197
4068780416.jpg,2.780427535362048,4.255395175470886
406881914.jpg,3.2530605821605114,4.911709097802986
4069729710.jpg,3.286359456076587,4.957949018386493
4074943155.jpg,2.999266620284617,4.559282385978075
4075989770.jpg,3.024802252828918,4.594742012146636
4076940518.jpg,3.197746681518049,4.834898381040681
4077667734.jpg,3.23018018741854,4.879936622900246
4078925567.jpg,2.7889537503715705,4.267234960381086
4079545582.jpg,3.2676334926098214,4.93194552452255
4079839829.jpg,3.1897261377945263,4.823760788047387
4080245276.jpg,2.812268915789115,4.299611172261876
4080731983.jpg,3.2940682746489696,4.968653739497423
4081025902.jpg,2.975993201927894,4.526964145450366
4081293153.jpg,3.2487093834518124,4.905666878980801
4083824869.jpg,3.1954508165924675,4.831710266869105
4084687519.jpg,3.282724755544212,4.9529017526926005
4085075628.jpg,3.261605503456209,4.92357485888251
408607884.jpg,2.944740732811681,4.483565930435217
4086204414.jpg,2.524352521723147,3.8998009195231873
4087443308.jpg,3.1769081848672176,4.805961353541113
4088500384.jpg,3.2448549166108567,4.900314438502881
4089514101.jpg,3.2226650523127915,4.869500857074051
4091583861.jpg,3.3095095416237967,4.990095994884925
409233389.jpg,3.1771054954604185,4.806235345574083
4092627138.jpg,3.055580296394515,4.637481424109208
409280416.jpg,2.947210327614508,4.4869952916755995
409446076.jpg,2.3626979819943017,3.675322064836859
4094774604.jpg,3.0154989089087163,4.581823080259769
4094850958.jpg,3.1391615186854764,4.753545081118963
4095160762.jpg,3.247329443101467,4.903750648048465
4095383312.jpg,3.2213033691721,4.867609978708489
4095785910.jpg,3.081535111207671,4.673523140677304
409597917.jpg,3.197773820165485,4.8349360666664865
409821164.jpg,3.0884620157486555,4.683142070034252
4098700616.jpg,3.235065760499692,4.8867208916970455
4099198318.jpg,2.886899379550904,4.403245509151251
4100096331.jpg,3.2492183571274644,4.906373656705494
4100631766.jpg,3.2789699601177613,4.947687719246185
4103115026.jpg,3.2149686770629278,4.858813415173419
4103158795.jpg,3.3055554596765315,4.984605225566929
4106514523.jpg,3.1349123854655048,4.747644593819139
4106517753.jpg,3.1741367025845424,4.802112781334962
4107362083.jpg,3.212320942395298,4.855136683009262
4107566763.jpg,3.2504045687809224,4.908020869544863
4107809185.jpg,3.2285067730823678,4.87761286425895
41078091851.jpg,3.2147326719647094,4.858485690667585
4109408743.jpg,3.289684867439693,4.962566794883231
411025625.jpg,3.3040220027431837,4.982475816416489
4110400471.jpg,3.246683939074421,4.90285427975018
411090819.jpg,3.26449389870562,4.927585780311361
4112798557.jpg,3.253010201564706,4.91163913763692
41130035.jpg,3.2854057893927155,4.956624725203591
4113272660.jpg,3.306799547572856,4.9863328072764475
4113685341.jpg,3.2376794944691305,4.890350409364155
4114019902.jpg,3.2848088602037926,4.955795809536372
4114743309.jpg,3.304400763175069,4.983001775712731
411787882.jpg,3.225622171436349,4.873607210753574
4122173034.jpg,3.1944145298993973,4.830271244801569
412289790.jpg,2.586696891184257,3.986374378432823
4124391067.jpg,3.029680200924613,4.601515692635768
4124667437.jpg,3.060445841494719,4.644237881387491
4125943270.jpg,3.1692954988169437,4.795390125238347
4126410943.jpg,2.9076548616286537,4.432067259861691
4127387822.jpg,3.157835031581195,4.779475740380574
4127400247.jpg,2.8795105024737246,4.39298506941052
4128658349.jpg,3.19658619778412,4.833286894843562
4130373740.jpg,3.152059878024982,4.771456170635666
4131278870.jpg,2.9819775243395643,4.535274174004458
4132558989.jpg,3.196057526575613,4.832552764471533
4132747677.jpg,3.2697522971846347,4.9348877668193385
4135617147.jpg,3.284931081889015,4.9559655306216115
4136576616.jpg,3.299654677559808,4.976411203836779
4137012282.jpg,3.278496575086507,4.9470303610933
4138608778.jpg,3.287762998363437,4.959898023750551
4139461254.jpg,3.2635682615926798,4.9263004099201755
4139991387.jpg,3.296942595336379,4.972645116522734
4141916319.jpg,3.1020801204271926,4.702052621797068
4142709624.jpg,3.167403724280728,4.7927631443819685
4142940823.jpg,3.218163995693464,4.863250540587551
4143454418.jpg,2.7709909647552085,4.242291240588864
4143494301.jpg,3.1482345633432374,4.766144211812777
414385138.jpg,3.298370935600744,4.974628557180725
4144540155.jpg,3.299699362506459,4.976473254835549
4146534497.jpg,3.25549000098235,4.915082669343844
4147791219.jpg,3.271923545625647,4.937902834407886
414892775.jpg,3.2740926515786395,4.940914926866519
4149241552.jpg,3.286182071979028,4.957702696946177
4149265699.jpg,3.285721686481404,4.957063390376783
4149460224.jpg,3.2585599858361185,4.919345752119214
4151017008.jpg,2.888154474073497,4.404988375027008
4151551954.jpg,3.255600086025632,4.915235537085607
415283727.jpg,3.2604607644911354,4.921985236393557
4154530402.jpg,3.173211568852219,4.8008281099547965
4155484757.jpg,3.3029244496649763,4.9809517178148255
4156345687.jpg,2.9891294783837647,4.545205614564708
4156534842.jpg,3.2900263067091995,4.963040928775742
415663858.jpg,3.297211394710695,4.973018380247886
4156652933.jpg,3.0045120320433227,4.566566338695565
4157144630.jpg,3.1803859178873197,4.810790648942076
4157443022.jpg,3.249431005500933,4.906668947288779
4157689684.jpg,3.1823373402324187,4.813500458723922
4158327759.jpg,3.306458331480325,4.985858983294884
4162089194.jpg,3.272467023147275,4.938657525317325
4162338388.jpg,3.2678234320778774,4.932209280766701
4163479239.jpg,3.0879042871303284,4.682367589579339
4164273130.jpg,3.2810733631028306,4.950608574384706
416573735.jpg,3.292421512255798,4.966366990628014
4167140049.jpg,3.215001938583443,4.858859603223831
4167190092.jpg,3.0896754520924965,4.684827087981518
4167198294.jpg,2.67675426419544,4.11143103309603
4167927417.jpg,3.219472465604156,4.865067525297267
416818061.jpg,3.1936895248789696,4.829264478787447
416910261.jpg,3.2388503913524893,4.891976355605893
4169148705.jpg,3.3053019418553067,4.98425318231317
4169643886.jpg,3.2664843211737047,4.930349746957314
4170535749.jpg,3.089381025530136,4.684418237493194
4171644754.jpg,3.01505785317695,4.581210615644263
4172438232.jpg,3.2859893425032496,4.957435066404779
4172609703.jpg,3.252218883805112,4.910540287554117
4172859607.jpg,3.290502499497249,4.963702185872824
4172951303.jpg,3.27359747863288,4.9402273132930175
4174114328.jpg,3.287452553339632,4.959466929495457
4174901273.jpg,3.18013052887016,4.810436007283588
4175024777.jpg,2.4842105123065537,3.8440583940502897
4176378029.jpg,3.122009647316196,4.729727423741931
417640797.jpg,2.834975674934652,4.331142531017271
417711208.jpg,3.2399866199733403,4.893554160348639
4178406108.jpg,3.3011366254018224,4.978469085754838
4178432884.jpg,3.1556087970263,4.776384317250829
417853178.jpg,3.2645460219914426,4.927658160434576
4178645830.jpg,3.274311619249861,4.941218992636225
417869210.jpg,3.239946346085945,4.893498234693031
4180311266.jpg,3.246408917761263,4.902472376034419
418145002.jpg,2.878976770087327,4.392243910919033
4182412787.jpg,2.645484123809652,4.068008279169931
4182428810.jpg,3.007631821243564,4.570898581438067
418308346.jpg,3.1635438765222954,4.787403231783596
4183330908.jpg,3.044193138890554,4.621668839576106
4184866542.jpg,3.2814773856322272,4.9511696134672984
4185039279.jpg,3.293270847219896,4.9675464053249705
4186216137.jpg,3.2807191272936933,4.950116670792902
4186428624.jpg,3.266012604500416,4.9296947055416265
4187118157.jpg,3.2157241022537804,4.859862423644991
4187182991.jpg,3.2759743239237427,4.943527879485309
4190943330.jpg,3.201112179904886,4.839571823707945
4191882783.jpg,3.1975478731878244,4.834622309200411
4193122125.jpg,3.290692456965335,4.963965967112415
4193696727.jpg,3.1363631077710554,4.749659114921759
