image_name,Noise_Score
4011871379.jpg,3.2768352674592887
4014803633.jpg,2.5445499035383534
4016051317.jpg,1.9884861892536936
4016200124.jpg,3.2689810517897957
4016398417.jpg,3.2740969729601748
4016639569.jpg,3.156680041280204
4017312321.jpg,3.302463837287103
4018386659.jpg,3.3081880197442928
4018505209.jpg,3.276040422038106
4018879156.jpg,3.2819267889622576
4019770428.jpg,3.0597119260784638
4023100592.jpg,3.114671447502772
4023245742.jpg,3.303288207287512
4023598688.jpg,3.2848787373211312
4026925102.jpg,3.1784282895100944
4027767419.jpg,3.183836038423694
4028266820.jpg,3.2010632844964526
40294335.jpg,3.2626394197048274
4029731030.jpg,3.261015156453171
4033495510.jpg,2.7426147335038245
4034220859.jpg,3.1900222967342255
4034290606.jpg,3.2711189671840533
4034550282.jpg,2.926547662784314
4035961068.jpg,3.2097836996423172
4036944943.jpg,3.2767973605689633
4037056912.jpg,3.1399244973802904
4037555676.jpg,2.2141627102371064
4039710407.jpg,3.1557103614804287
403993453.jpg,3.233330567861362
404033442.jpg,3.2928711362289533
4040650709.jpg,3.1933969260432438
4040905906.jpg,3.030597825230874
4041954882.jpg,3.2824363014904527
4042188530.jpg,2.4050721574040494
4042245241.jpg,3.261471762743181
4042292027.jpg,3.2616842384913287
4042306910.jpg,2.857336986630745
4042433513.jpg,3.27213588260018
4042572733.jpg,3.2792643608223155
4042987026.jpg,2.965829131232054
4045599734.jpg,3.2844932319494973
4046637583.jpg,3.0800810021062066
4046716515.jpg,3.2999390772646855
4047293612.jpg,3.262610757265236
4047658369.jpg,3.0929315288373793
4049047636.jpg,2.7403718620863255
4050875089.jpg,3.2916692280910915
4054072823.jpg,3.303588000524213
4054594935.jpg,3.226632728877826
4054655583.jpg,3.1738861580452262
4054847919.jpg,3.2770814066221003
4056860839.jpg,3.2376342737925317
405908679.jpg,2.4763235617428094
4062759482.jpg,2.9015607083846593
4063780436.jpg,3.193217022980985
4065100469.jpg,3.29378230332836
4067961238.jpg,3.27923673809131
4068780416.jpg,2.7804275353620476
406881914.jpg,3.2530605821605114
4069729710.jpg,3.286359456076587
4074943155.jpg,2.999266620284617
4075989770.jpg,3.024802252828918
4076940518.jpg,3.1977466815180495
4077667734.jpg,3.23018018741854
4078925567.jpg,2.7889537503715705
4079545582.jpg,3.2676334926098214
4079839829.jpg,3.1897261377945263
4080245276.jpg,2.812268915789115
4080731983.jpg,3.2940682746489696
4081025902.jpg,2.975993201927894
4081293153.jpg,3.2487093834518124
4083824869.jpg,3.1954508165924675
4084687519.jpg,3.282724755544212
4085075628.jpg,3.2616055034562095
408607884.jpg,2.944740732811681
4086204414.jpg,2.524352521723147
4087443308.jpg,3.1769081848672176
4088500384.jpg,3.2448549166108567
4089514101.jpg,3.2226650523127915
4091583861.jpg,3.3095095416237967
409233389.jpg,3.1771054954604185
4092627138.jpg,3.055580296394515
409280416.jpg,2.947210327614508
409446076.jpg,2.3626979819943017
4094774604.jpg,3.0154989089087163
4094850958.jpg,3.1391615186854764
4095160762.jpg,3.247329443101467
4095383312.jpg,3.2213033691721
4095785910.jpg,3.081535111207671
409597917.jpg,3.1977738201654855
409821164.jpg,3.0884620157486555
4098700616.jpg,3.235065760499692
4099198318.jpg,2.886899379550904
4100096331.jpg,3.2492183571274644
4100631766.jpg,3.2789699601177613
4103115026.jpg,3.2149686770629273
4103158795.jpg,3.3055554596765315
4106514523.jpg,3.1349123854655048
4106517753.jpg,3.1741367025845424
4107362083.jpg,3.212320942395298
4107566763.jpg,3.2504045687809224
4107809185.jpg,3.2285067730823673
41078091851.jpg,3.2147326719647094
4109408743.jpg,3.289684867439693
411025625.jpg,3.3040220027431833
4110400471.jpg,3.246683939074421
411090819.jpg,3.26449389870562
4112798557.jpg,3.253010201564706
41130035.jpg,3.2854057893927155
4113272660.jpg,3.306799547572856
4113685341.jpg,3.2376794944691305
4114019902.jpg,3.2848088602037926
4114743309.jpg,3.304400763175069
411787882.jpg,3.225622171436349
4122173034.jpg,3.1944145298993973
412289790.jpg,2.586696891184257
4124391067.jpg,3.029680200924613
4124667437.jpg,3.060445841494719
4125943270.jpg,3.1692954988169433
4126410943.jpg,2.9076548616286537
4127387822.jpg,3.157835031581195
4127400247.jpg,2.8795105024737246
4128658349.jpg,3.1965861977841197
4130373740.jpg,3.152059878024982
4131278870.jpg,2.9819775243395643
4132558989.jpg,3.196057526575613
4132747677.jpg,3.2697522971846347
4135617147.jpg,3.284931081889015
4136576616.jpg,3.2996546775598077
4137012282.jpg,3.278496575086507
4138608778.jpg,3.287762998363437
4139461254.jpg,3.2635682615926793
4139991387.jpg,3.296942595336379
4141916319.jpg,3.1020801204271926
4142709624.jpg,3.167403724280728
4142940823.jpg,3.2181639956934642
4143454418.jpg,2.7709909647552085
4143494301.jpg,3.1482345633432374
414385138.jpg,3.298370935600744
4144540155.jpg,3.299699362506459
4146534497.jpg,3.25549000098235
4147791219.jpg,3.271923545625647
414892775.jpg,3.2740926515786395
4149241552.jpg,3.2861820719790273
4149265699.jpg,3.285721686481404
4149460224.jpg,3.2585599858361185
4151017008.jpg,2.888154474073497
4151551954.jpg,3.2556000860256322
415283727.jpg,3.2604607644911354
4154530402.jpg,3.173211568852219
4155484757.jpg,3.3029244496649763
4156345687.jpg,2.9891294783837647
4156534842.jpg,3.2900263067091995
415663858.jpg,3.297211394710695
4156652933.jpg,3.0045120320433227
4157144630.jpg,3.1803859178873193
4157443022.jpg,3.2494310055009326
4157689684.jpg,3.1823373402324187
4158327759.jpg,3.306458331480325
4162089194.jpg,3.272467023147275
4162338388.jpg,3.2678234320778774
4163479239.jpg,3.0879042871303284
4164273130.jpg,3.2810733631028306
416573735.jpg,3.292421512255798
4167140049.jpg,3.215001938583443
4167190092.jpg,3.0896754520924965
4167198294.jpg,2.6767542641954396
4167927417.jpg,3.219472465604156
416818061.jpg,3.1936895248789696
416910261.jpg,3.2388503913524893
4169148705.jpg,3.3053019418553067
4169643886.jpg,3.2664843211737047
4170535749.jpg,3.0893810255301357
4171644754.jpg,3.01505785317695
4172438232.jpg,3.2859893425032496
4172609703.jpg,3.252218883805112
4172859607.jpg,3.290502499497249
4172951303.jpg,3.2735974786328796
4174114328.jpg,3.287452553339632
4174901273.jpg,3.1801305288701602
4175024777.jpg,2.4842105123065537
4176378029.jpg,3.1220096473161956
417640797.jpg,2.834975674934652
417711208.jpg,3.2399866199733403
4178406108.jpg,3.3011366254018224
4178432884.jpg,3.1556087970263
417853178.jpg,3.2645460219914426
4178645830.jpg,3.274311619249861
417869210.jpg,3.2399463460859454
4180311266.jpg,3.246408917761263
418145002.jpg,2.878976770087327
4182412787.jpg,2.645484123809652
4182428810.jpg,3.0076318212435638
418308346.jpg,3.1635438765222954
4183330908.jpg,3.044193138890554
4184866542.jpg,3.2814773856322272
4185039279.jpg,3.2932708472198957
4186216137.jpg,3.2807191272936933
4186428624.jpg,3.266012604500416
4187118157.jpg,3.2157241022537804
4187182991.jpg,3.2759743239237427
4190943330.jpg,3.201112179904886
4191882783.jpg,3.1975478731878244
4193122125.jpg,3.290692456965335
4193696727.jpg,3.1363631077710554
4193794378.jpg,1.2666659886676896
4194035905.jpg,2.9365168435594615
4194428227.jpg,3.230938769811809
4195621541.jpg,3.2562083050209925
4195632386.jpg,3.301052551577543
4196095816.jpg,3.228226294221031
4196316000.jpg,3.2403497222113113
4198235482.jpg,3.297348989048409
4199130600.jpg,3.292653387150626
420054062.jpg,3.1956466310167198
4201007649.jpg,3.2109923013991146
4201088382.jpg,3.302957019355116
4202847613.jpg,2.55310405597157
4204561283.jpg,3.245368617023219
4206004485.jpg,3.1859780422134474
4206098907.jpg,3.250739416052289
4207059536.jpg,3.236164146361231
4210559322.jpg,3.2910926506032503
4210983675.jpg,3.228847880770793
4211408239.jpg,3.0476642942763412
4213244648.jpg,3.3057227481638236
4213334951.jpg,2.932379388306016
4213592284.jpg,3.1541967257111327
4214550696.jpg,3.270030953872812
4214561622.jpg,3.307777070839885
4214814193.jpg,3.260153394635873
4215055375.jpg,3.2938519642027497
4215952664.jpg,3.197156397653366
4216117221.jpg,3.157700147610278
4217228822.jpg,3.240633626276132
4217243298.jpg,2.9583487056555313
4217551619.jpg,3.2584016184773255
4220863406.jpg,3.277627541057768
422092606.jpg,3.1744216527168483
4222055381.jpg,3.1901575350681703
4223697086.jpg,3.2399394206701544
4224633098.jpg,3.103718276234524
4228738752.jpg,3.2313877457685383
4229639952.jpg,3.2250023519889996
42296399526.jpg,3.21106831311838
4229929371.jpg,3.286113030042655
4231049527.jpg,3.2942127580724154
4232014784.jpg,2.118897929702534
4232963375.jpg,3.0709040461586614
4233571199.jpg,3.260989675640001
4234199993.jpg,3.2434459295068407
4236326911.jpg,2.4555686039050677
4236329723.jpg,1.7410617258820995
4236732050.jpg,3.2028692486474544
4237536969.jpg,3.0490309732146255
4239274380.jpg,3.195068732983815
4239526963.jpg,3.2793716666459787
4240173491.jpg,3.260928906190511
4240917469.jpg,3.194364956852734
4241084648.jpg,3.168410371159217
4242548000.jpg,3.2922735960487124
4243451745.jpg,3.251791552830465
4243562466.jpg,3.2561666165263645
4243875190.jpg,3.165808634552425
4244098975.jpg,2.7978385669097765
4244935320.jpg,3.2250138037005094
4245591001.jpg,3.1886422907414644
4246091470.jpg,3.310036147201682
4246274521.jpg,3.1573753769963595
4246970583.jpg,3.112509394580247
4247073360.jpg,3.256603453875039
4248616737.jpg,3.186223234027171
42490373.jpg,3.236840526319284
4250403356.jpg,3.2094753560463563
4251971063.jpg,3.1252982318011604
4252517673.jpg,3.2310576816336614
4252888669.jpg,3.1739818880057875
4253075090.jpg,3.3041894915635197
4254945684.jpg,3.11695719483955
4255841453.jpg,3.2892628595218234
4255843674.jpg,3.304531093586588
4256128407.jpg,2.757410650079713
4257293580.jpg,3.304682804888314
4258180825.jpg,3.3011609267281035
4258446622.jpg,3.2514381577543023
4258644297.jpg,3.2461784153565016
4259043215.jpg,3.3086221187447986
4259140344.jpg,3.0740978898867724
425916994.jpg,3.2996808730668405
4259335567.jpg,2.82088799525164
4260146768.jpg,3.2856484752749022
426081951.jpg,3.234977960691195
4261186099.jpg,3.213486235441181
42614998.jpg,3.223234511060882
4262472308.jpg,3.150458293994829
4263025475.jpg,3.267174695324073
4264601430.jpg,3.1569648212559844
4265829347.jpg,3.286072479502293
4265877256.jpg,3.284657141607731
426656293.jpg,3.2074240108825514
4268587808.jpg,3.281552509857578
4270305165.jpg,3.0944925831644383
4270574025.jpg,3.2556853797966667
427196028.jpg,3.1410692473794555
4273357838.jpg,3.272333530650542
4275452644.jpg,3.092148648161073
4277299546.jpg,3.15720550511122
4277539505.jpg,3.291114551151523
4278181256.jpg,3.190878525375501
4278539127.jpg,3.2352468237020062
4281546585.jpg,3.1467545988782657
4281583432.jpg,3.0352491167140947
4281731487.jpg,3.2645141216928906
4281871655.jpg,3.151900248646239
4282135501.jpg,3.2106917508041803
4285776519.jpg,2.844008695071903
4286933249.jpg,3.118946128176365
4286953087.jpg,3.2027235181200098
4287953710.jpg,3.307695491603294
4288180189.jpg,3.296228351576639
4289036535.jpg,3.196693748166359
4290975910.jpg,3.2307251241732846
4292573500.jpg,3.2434720344618615
4293785816.jpg,2.2219639613289477
4294746447.jpg,3.2914964795314816
4295279371.jpg,3.312416558412142
4295525241.jpg,3.0288481312972184
4296403133.jpg,3.262442302188976
4296647005.jpg,3.062039524677294
4297219009.jpg,3.1186915482173543
4297599043.jpg,3.1973900345707094
4297818651.jpg,2.8771198908641953
4298067776.jpg,3.3012222658074
4298186333.jpg,3.2148418963275827
4298923773.jpg,3.303891339962533
4299216840.jpg,3.1862119938723605
4299510764.jpg,2.973487295440796
4299890430.jpg,3.2096166439315024
4300118450.jpg,3.290821966716445
4300400521.jpg,2.9180796857355435
430051470.jpg,3.278147192587163
4302524395.jpg,3.2016515951391717
4304984630.jpg,3.297559131233829
4305975001.jpg,3.3006668198926157
4306124216.jpg,3.296515847724816
4307315285.jpg,3.1959362602373442
4309440479.jpg,3.167922190308598
430961914.jpg,3.2857903508991235
4310499723.jpg,3.220671624926842
4311062470.jpg,3.108297764247153
4312794040.jpg,3.0040413419307157
4313162470.jpg,3.3044430285054833
4313852687.jpg,3.1169311363415844
4315078660.jpg,3.3043424222316116
4316201498.jpg,3.296505332128378
4316264959.jpg,3.3014622523316266
4319709983.jpg,3.25834424844105
4319921272.jpg,2.9940467256948224
4320399633.jpg,3.3047947641461235
4321538602.jpg,2.878268863114771
432158024.jpg,3.2259191670743537
4321643395.jpg,3.1509901783611323
4321708869.jpg,3.245761417650744
432256405.jpg,2.9740351164405947
4323308644.jpg,3.2977042691680065
4323755897.jpg,3.164126901565883
4324984866.jpg,3.2441378364924933
4324997197.jpg,3.1887296640259244
4325351330.jpg,3.2979108419138257
432860543.jpg,3.2634211511876323
4330138497.jpg,3.267565117536085
4331601397.jpg,3.2412600654168156
4333231936.jpg,2.8593036206993485
4333476367.jpg,3.298086090427537
4335495125.jpg,2.898410798133675
4335627943.jpg,3.0898583192105296
4335962068.jpg,3.259966530020103
4336185725.jpg,3.045979576041587
4336460350.jpg,3.2897700594894346
4336745838.jpg,3.3082415589976684
4336949009.jpg,3.2984443338101492
433731087.jpg,3.224695602494922
4337515200.jpg,3.249389075637014
4338156096.jpg,3.202378021395191
4340329166.jpg,3.306702054295144
434108213.jpg,3.038936298939822
434127863.jpg,3.078654563990396
4343097092.jpg,3.0249287693100992
4343304474.jpg,3.280931840692162
4344642946.jpg,3.2984711300450194
4345036113.jpg,3.2593551354428794
4345778112.jpg,3.2797524678822008
4345842908.jpg,3.083063348379074
434605634.jpg,3.228895703894082
4346944645.jpg,3.299324559565898
4346999174.jpg,3.309284717884129
4347028779.jpg,3.285259394847518
4347235307.jpg,3.13393213147881
4347675881.jpg,3.28861888302146
434815119.jpg,3.0899918098800985
435179511.jpg,3.2524278165032
4352372142.jpg,3.26200724173723
4353430545.jpg,3.1615242390700775
4353485101.jpg,2.8452174703242967
4353658003.jpg,3.3040633210533397
4356238035.jpg,3.21805141822165
4356674628.jpg,3.1474748917946265
4357293162.jpg,3.243408940737927
435823507.jpg,3.2938429433864638
4358436337.jpg,3.1408460302193735
4359434065.jpg,3.207844930346228
4359682859.jpg,3.206719472764231
4359967769.jpg,3.2688250646979498
4360105019.jpg,2.685093730850003
4360193081.jpg,3.229101305659972
4360974596.jpg,3.1655119402744383
4363262095.jpg,3.2503399201391385
4364606780.jpg,3.1911247668663716
4364793888.jpg,3.2373194531969354
4365387751.jpg,3.2582146307654956
4367292033.jpg,2.974057072777031
4367864472.jpg,3.067422940242343
4370903350.jpg,2.579519926779419
4370988573.jpg,3.224512504650116
4371356797.jpg,3.212513391934589
4372249937.jpg,2.9640764391480054
4373157351.jpg,2.61869845373492
4373225530.jpg,3.28231627534886
4374031327.jpg,3.2757722945102685
4374263037.jpg,3.258178423216995
43749901.jpg,3.2594202711128215
4376625237.jpg,2.5957081562727193
4376675146.jpg,3.215821887474341
4378419360.jpg,3.159960253268414
4383247323.jpg,3.0617743216970723
4384734404.jpg,3.1770751083668305
4385399670.jpg,3.30122295669198
4388983100.jpg,2.9586247295641552
4389152317.jpg,3.2339416072261518
4389836139.jpg,3.2043579899643486
4389975585.jpg,3.0750275214069873
4390875397.jpg,3.3047722542724873
4391005979.jpg,3.257384368701153
4391517237.jpg,3.27145635835614
4393459228.jpg,3.3057626422379283
4394545032.jpg,2.9179910226289802
4395388551.jpg,3.162068583314767
4396087406.jpg,3.285270419299815
4396643142.jpg,3.1834123891526485
4397008731.jpg,3.114107414956033
4397075898.jpg,3.196964489520207
439745674.jpg,3.275537700673903
4397886158.jpg,3.271359734856862
4398385361.jpg,3.245963862417975
44002860.jpg,3.1569612967867293
44009500.jpg,3.290705231283715
4401185827.jpg,2.8511773928112056
440297710.jpg,3.0856154647079226
4404389524.jpg,2.764593157356753
4404462627.jpg,3.25722619476338
440519430.jpg,3.145021160287877
4405802084.jpg,3.103633692155624
4406684120.jpg,2.820808338853457
4406927427.jpg,3.1485727668127925
4407707944.jpg,3.2904003555392105
4407839974.jpg,3.2905199601775106
4408351965.jpg,3.276593149339666
4409503429.jpg,3.1792403185984384
4410900135.jpg,3.127356373277891
4410907563.jpg,3.1423946731338805
4411055719.jpg,3.1922316508837696
4411284601.jpg,3.2501073448109956
4411449023.jpg,3.29242800640964
441241455.jpg,3.220801139200322
4413028246.jpg,3.3008258160529476
4414969933.jpg,3.249979576775246
4416477559.jpg,3.228852776764855
4418637804.jpg,3.231648507138063
4420506536.jpg,3.2820649810675437
4420983663.jpg,3.090834035020473
4422544352.jpg,3.134357970212813
4422726404.jpg,3.2170442615764365
4423100872.jpg,3.2452252582092598
4423467099.jpg,3.299042959552171
4423499380.jpg,3.300256633353472
4423525827.jpg,3.104719358924191
4424481742.jpg,3.2379697915287036
4424741537.jpg,3.3067737775684076
4425198356.jpg,3.2929012192166294
4426149096.jpg,3.2546352713819235
4428546636.jpg,3.2871527495930337
4429141481.jpg,3.222586539916433
4429610219.jpg,3.2303151984924963
4429773001.jpg,3.259534998150496
4430203972.jpg,3.261915723635445
4430414110.jpg,3.2498071093216545
4430662019.jpg,3.227809306916649
4432333136.jpg,2.1596257549310973
4432502474.jpg,3.140073773733093
4433497740.jpg,3.130106638695251
4434357623.jpg,3.275372501837179
4435718106.jpg,3.1666966884126495
4435765484.jpg,3.275100252243883
4436002363.jpg,3.2647264410421375
4436568659.jpg,3.302963063119643
443706084.jpg,3.2800056960293738
443805629.jpg,3.207123488808632
4438338527.jpg,3.2717272647867084
4439151807.jpg,3.251998014854264
4441487494.jpg,3.2395439320301964
4441540278.jpg,3.290522311112193
4441586110.jpg,3.309003791949408
4441689311.jpg,3.2442157082190093
4441990593.jpg,3.2716166150991572
4442175074.jpg,3.2210632763392564
4443705808.jpg,3.211249133765058
4446289911.jpg,3.2692335434413806
4447897373.jpg,3.1099981455618853
4448002516.jpg,3.305525378119693
4448707293.jpg,3.2562990723825482
444940162.jpg,3.0245323997288303
4453069761.jpg,3.282455823318802
44530697616.jpg,3.2918539946386023
4456140613.jpg,3.1050256112309462
4456369143.jpg,3.2894254022070815
4458082894.jpg,3.083813368439497
445846327.jpg,3.2614572108392643
4458877862.jpg,3.2350767520151376
4459598484.jpg,3.281808175326743
4460254023.jpg,3.1670668913942936
4462477090.jpg,3.1944167589201413
4463196857.jpg,3.052986159400769
4463467980.jpg,3.295216372102244
4463917829.jpg,3.2468776196787275
4464186761.jpg,3.2393282391071665
4466660724.jpg,3.2229989697501527
446796521.jpg,3.2676776946070554
4468108530.jpg,3.2250274414886313
4468449550.jpg,3.2698140335710306
4469938423.jpg,3.1614755107600896
4471526544.jpg,2.848418632326192
4472735511.jpg,3.244825302426552
4473061240.jpg,3.2165376041224363
4475438101.jpg,3.2833805401750986
4476029726.jpg,3.269958469314787
4476603465.jpg,3.285933823856505
447697089.jpg,3.3046632675704064
4478081768.jpg,3.10230061417305
4478237731.jpg,3.308812458529955
447977798.jpg,3.2158392634032698
4480082097.jpg,3.126219139385803
4483042022.jpg,3.2938867222722408
448305008.jpg,3.197407444661861
4483151821.jpg,2.830151724881084
4484527101.jpg,3.283461308836829
4486733557.jpg,3.272634826056363
4488104431.jpg,2.9006986511678114
4488491323.jpg,3.287503808611918
4489064763.jpg,3.26785408702718
4489102480.jpg,3.2052769771028515
4490789851.jpg,2.7797488965637687
4491574274.jpg,3.1910811431548396
4492079346.jpg,3.209336920539883
4492298311.jpg,3.2838391338333075
4493244545.jpg,3.3059376560987683
449395753.jpg,3.0492385515004887
4495516735.jpg,3.2178755170089737
4495630749.jpg,3.2372509920843733
4495910719.jpg,3.037697183641532
4496338663.jpg,3.298112224177041
4497186913.jpg,3.294940963372566
4497739993.jpg,3.207400341485682
449851039.jpg,3.271269180249801
4499122119.jpg,3.155489430000454
450063799.jpg,3.2410756069932685
45015821.jpg,3.2430005656658665
4501585211.jpg,3.113445350096953
4502165045.jpg,3.222243212785733
4502409601.jpg,2.8054568528934354
450338979.jpg,3.0583352421112355
450407660.jpg,3.0486740556019214
4504123530.jpg,3.2509105688899584
4504355317.jpg,3.291882727181447
4504786016.jpg,3.125296575172486
4506321902.jpg,3.2790764470484106
450789020.jpg,3.3084503579048388
4509028861.jpg,3.1299116843154664
4510024370.jpg,3.253958045244028
4511318356.jpg,3.2087804197280008
4512110934.jpg,3.2374617510272117
4512123861.jpg,3.293813312347531
4512474932.jpg,3.1539521529020718
4513142635.jpg,3.1764699325973584
4513570407.jpg,3.2363668606750995
4515471665.jpg,3.3004543114085667
4515954109.jpg,3.2383310930562548
451764144.jpg,3.067983591821365
4518358107.jpg,3.125327891873402
4518414673.jpg,3.2175398696939137
4519546786.jpg,3.298730577667076
4520096475.jpg,3.174335461990337
4520380552.jpg,3.2987190333339598
4521235979.jpg,2.2708797703589063
4522459343.jpg,3.2384388656214877
4524543534.jpg,3.288289895119215
4524766514.jpg,3.2349040752641223
4525361026.jpg,3.2484780441736394
4525459727.jpg,3.306874408052016
4525595896.jpg,3.209081254583216
4525681285.jpg,3.294918934437403
4526077589.jpg,3.2242149338110018
4526456137.jpg,3.0727867595914713
452671189.jpg,3.232353805206966
452715885.jpg,3.2888511608446844
4528580529.jpg,3.2562797864872532
4529654985.jpg,3.2852151458539804
4530384020.jpg,2.9760062059220207
4530875549.jpg,3.1855750215539533
45323583.jpg,3.142355862968852
4532664267.jpg,3.155177662024917
4533734353.jpg,3.280961202388111
4535431418.jpg,3.215768854198984
4535544675.jpg,3.242826406541946
4535634069.jpg,3.2620977928484116
4537863241.jpg,3.2856510797773506
4538412115.jpg,3.2602089203584708
4538779976.jpg,3.2106060870927724
4539089246.jpg,3.3038318049566495
4539567531.jpg,2.668522444593922
4539671181.jpg,2.91825080851636
4540896523.jpg,3.0034069476620697
4541000790.jpg,3.0231664568304097
4541090785.jpg,3.1714038248397163
4542216557.jpg,3.2939842095256058
4542866851.jpg,3.185190774277139
4543035277.jpg,3.2920510955107734
4545054058.jpg,3.277062763980041
4548390935.jpg,3.264011339121687
4548596684.jpg,3.302774008053822
4549109010.jpg,3.262305998578306
4549687373.jpg,2.999806394535998
4550104555.jpg,3.3082696624858183
4551121129.jpg,3.245591532192842
4551794095.jpg,3.2350227363320254
4555534725.jpg,2.5814794374548224
4555936051.jpg,3.2426013311863375
4556815018.jpg,3.2475038788896757
4556962196.jpg,2.961785536454965
4561013937.jpg,3.162056603110738
4562682674.jpg,3.1625823893596223
4562998069.jpg,3.2802170617432296
4563172093.jpg,3.2269743900654877
456472871.jpg,3.0468929447812183
4565000392.jpg,3.0834328227478967
4565683087.jpg,3.307912773565315
4567181047.jpg,3.2083316658720076
4567215412.jpg,3.3005888369126364
4567762490.jpg,3.215495432121383
4568018818.jpg,3.270452095430283
4568150681.jpg,3.2067535229099047
4570337647.jpg,3.187841118652072
4570575045.jpg,3.2980878753566802
4571847379.jpg,3.0698876695220676
4571937568.jpg,3.253244767057332
4572287798.jpg,2.917930169870118
4572672183.jpg,3.0995514929295886
4573273622.jpg,3.187171813359919
4573303796.jpg,3.308864984985446
457397602.jpg,3.2077493273072317
4574265376.jpg,3.220044552361621
4576647416.jpg,3.20674935461348
4576844747.jpg,3.0556563658914975
4577459748.jpg,3.2524689678608247
4578361888.jpg,3.2637486976311934
4578563691.jpg,3.058679186484177
4578866514.jpg,3.2829556415568657
4578965343.jpg,3.3020198224659563
4579620271.jpg,3.045819897784847
4580698398.jpg,2.5983312313757345
4582906874.jpg,3.2853980310291355
4583125138.jpg,3.1991126124034217
4583413420.jpg,3.171689115031853
4585004484.jpg,3.1561899291970175
4585233162.jpg,3.2071886532322242
4585460509.jpg,3.2996734434159656
4586207743.jpg,3.254537051485567
4586793310.jpg,3.2197864638705624
4589538888.jpg,3.2968700373113613
4590098379.jpg,3.0462635029085394
4591255467.jpg,3.096692201226544
4591311320.jpg,3.303025560301794
4591422965.jpg,3.294228318602034
45917867.jpg,3.1447723109713444
4594091723.jpg,2.900307771675916
4594670956.jpg,3.311776030558333
4595899816.jpg,3.255737396065106
4596719098.jpg,3.30618485026112
4597162839.jpg,3.2937838727472126
4597898813.jpg,3.2406733350612402
4598047073.jpg,3.2445894584784494
4598385226.jpg,3.2001529624174285
459891743.jpg,3.286340975582066
4599648667.jpg,3.0651571475584873
4600229706.jpg,3.2427226378472085
460024423.jpg,3.0817539251957093
460148364.jpg,3.302078682187311
4601884206.jpg,3.3034624660263106
4602499723.jpg,3.222994974163397
4602555754.jpg,3.230266730982242
460276399.jpg,3.081102059908268
4602769821.jpg,3.2227789239820783
4603364479.jpg,3.238727465362219
4603966605.jpg,3.173740795297018
4605015781.jpg,3.298916672431833
4605356871.jpg,3.2267694120789976
4605589887.jpg,3.1229595462138473
4605755313.jpg,3.281833170250561
4605842170.jpg,3.290740027178753
4606934450.jpg,3.0872191009726464
460737356.jpg,2.615541216367948
4607436163.jpg,3.3064629483295747
4610304834.jpg,2.9811500737449688
461078499.jpg,3.0372049482656323
4611014636.jpg,3.2010264487228817
46116416.jpg,3.255419184108389
4611753437.jpg,3.0623247656447425
461213420.jpg,3.30427660669805
4614592470.jpg,3.1007783721674826
4615199637.jpg,3.298385823215611
4617163865.jpg,3.250255281209414
4617747913.jpg,3.3149479737917265
4617763829.jpg,3.286542552937311
4619633197.jpg,3.3119162176705412
4620749659.jpg,3.191310768579582
4622287144.jpg,3.234383725188513
4622900651.jpg,3.1184395122967175
4623510365.jpg,3.2341677267420668
4625855199.jpg,3.2925579779840035
4625946312.jpg,3.1281285671649854
4626592042.jpg,2.842160440557823
4626914740.jpg,3.204218632263311
4629048299.jpg,3.298911982356424
4630540392.jpg,3.1054418512539037
4631127472.jpg,2.757801607949945
4631601517.jpg,3.2408487081616997
4631640521.jpg,3.2484435544111285
463199566.jpg,3.2996444372877534
4632834953.jpg,3.2837995611750888
4633306112.jpg,3.3058312544938495
463426919.jpg,2.550544000167397
4634635214.jpg,3.2739433462251064
463525569.jpg,3.307331539832102
4635702029.jpg,3.3082484062711206
4636057593.jpg,3.2095935051147215
4637538714.jpg,2.8824957618347558
4638196012.jpg,3.2164055086644687
4638688609.jpg,3.28410076664891
4638773413.jpg,3.119228398344326
4639008494.jpg,2.704631242929377
4639050491.jpg,3.278045662491378
4640205988.jpg,3.120217161787563
464118000.jpg,3.188425521080333
4643295751.jpg,3.2883285344421473
4643928912.jpg,3.267652697827838
4644879921.jpg,3.2684015517854714
4644913731.jpg,3.2952711270059787
4647260189.jpg,3.2030372529395574
4647732482.jpg,3.2558134087178257
4650909917.jpg,3.1958302352831947
4651317050.jpg,2.5784917956982643
4651402324.jpg,3.292818833927985
4655744443.jpg,3.2592984425408495
4656581279.jpg,3.3047152621173
4656808355.jpg,3.2957696759141673
4658471909.jpg,2.4454575485550087
4659357736.jpg,3.02701729516369
4663774613.jpg,3.2448722345822443
466432603.jpg,2.8484119181955663
4664658605.jpg,3.2980173517056937
46658329.jpg,3.290752732092063
46667675.jpg,2.9113319289074084
4668385279.jpg,3.2542438553136197
4668832694.jpg,3.2989327408924094
4668889560.jpg,3.2964741490885814
4668901744.jpg,3.3066485341218765
4669146975.jpg,3.1310106828102615
4669754441.jpg,3.1116467517179327
4670475171.jpg,3.263380170185595
4670590256.jpg,3.207965337691004
4671382441.jpg,3.1887883041718794
4671409819.jpg,3.1467752322467053
4671787703.jpg,3.1727080264324137
4672698013.jpg,3.2413451119608787
4672766619.jpg,3.28589245678001
4673438844.jpg,3.2153689744944245
4673878145.jpg,3.3027843017568923
4674436980.jpg,3.2931887071226207
4674618399.jpg,3.0300470289275445
4674790248.jpg,3.067487218583956
4676269978.jpg,3.149667434797321
4676525770.jpg,2.8437426802598473
46766983.jpg,2.251049152435554
