image_name,Overall_Contrast_Score,Contrast_Score_to_MOS_scale
3925412649.jpg,0.9418812783624408,1.385692238272772
392558137.jpg,1.2137482127974784,1.4971183064415832
3927444590.jpg,1.0219741796039865,1.4185187277909772
3927881802.jpg,0.0013922592104583,1.0002279530413967
3928559890.jpg,1.7965612756069376,1.735987252388365
3930941584.jpg,3.216414057332477,2.3179212532075404
3931210821.jpg,0.2984951640062631,1.1219971140897016
3932630945.jpg,1.098176600859358,1.4497506839796706
3932684731.jpg,0.836780843718933,1.3426162819432705
3932785686.jpg,0.1141340474040823,1.0464357576162415
3934165977.jpg,0.3580226320551241,1.146394754525501
3934821151.jpg,1.3024014606824816,1.5334532982740718
3934995195.jpg,2.0145506812492897,1.8253313369261166
3935177366.jpg,1.522032511607419,1.6234702196154105
3937913166.jpg,1.93732166012528,1.793678623475483
3938367619.jpg,2.247461009188501,1.9207908385830788
3939043948.jpg,1.6083504349837785,1.658848066628368
3939622523.jpg,0.7755350040886357,1.317514358033755
3940105265.jpg,0.9562868670809238,1.3915964432614853
3940357186.jpg,1.2910835337038316,1.5288145874073997
3940847938.jpg,0.6769522934709283,1.2771097245817982
3941788092.jpg,0.1966681702403811,1.0802627944220284
3943080167.jpg,0.4433062664993443,1.1813486928741028
3944642127.jpg,0.8350065520001677,1.3418890793122578
3945869834.jpg,0.325015490509088,1.1328666069719595
3946405001.jpg,1.0613862590964254,1.43467197226451
3947046278.jpg,3.066134246541726,2.2563282960633995
3948135332.jpg,0.6474287700328237,1.2650093559141853
3948277105.jpg,1.4392197515669425,1.58952898191141
3948522988.jpg,1.039511049646748,1.4257063046138558
3948731617.jpg,1.038416428408204,1.4252576684419047
3949143151.jpg,2.2019904850699685,1.9021545092676657
3949472497.jpg,2.0710392724322357,1.8484834779725854
395036065.jpg,0.2836830413906924,1.1159262890821768
395147567.jpg,1.6221931753389451,1.6645215853064053
3951898034.jpg,0.2927449612925737,1.119640363788708
3952840501.jpg,0.6222512667437612,1.2546902260662047
395315549.jpg,0.5250372386005893,1.2148465542002018
39540491.jpg,0.4257804710775334,1.1741656550418578
3954258141.jpg,1.6445829318701028,1.6736981427377393
3955560376.jpg,0.1734937839915392,1.0707646524456975
3956832242.jpg,0.5630782620267203,1.2304378642589255
3957754780.jpg,0.6942593043054461,1.2842030924201961
3960128594.jpg,0.3328615880101663,1.1360823705837833
3960444662.jpg,0.191737370293172,1.078241880579798
3960629357.jpg,0.9313445513911652,1.3813737062666003
3961390501.jpg,3.0224816438540016,2.238437051241972
3961459513.jpg,0.8039510412723175,1.3291608177361685
3962058482.jpg,1.547701503939713,1.6339907887879237
396221760.jpg,1.3992130902918836,1.5731320450212918
3962244093.jpg,0.8516499852307334,1.348710476440106
3964553280.jpg,1.0637931175095974,1.4356584356245214
396505725.jpg,2.7056056711247245,2.1085637961079327
3965556653.jpg,0.7947841098305833,1.3254037035072972
3966627187.jpg,1.645237109199699,1.6739662606972607
3966829877.jpg,0.7420072458145819,1.3037728330235303
3969622447.jpg,3.152634817862529,2.2917810022803673
3970268650.jpg,0.7383487593139979,1.3022733834231004
3971050023.jpg,1.9081172945589076,1.7817090633111037
3971662930.jpg,0.422770109632854,1.1729318428452968
3971799391.jpg,4.28585040109763,2.75623526587043
3973001148.jpg,0.6790688619365746,1.2779772111065097
397322876.jpg,0.6410649343346861,1.2624011049630743
3973813247.jpg,0.1342804372448788,1.054692859615133
3974701478.jpg,1.065614007348454,1.4364047367358865
3975469304.jpg,1.3641021341581043,1.558741638185813
3976452832.jpg,2.841365090933381,2.1642054959622863
3976883946.jpg,1.9433068148997203,1.7961316700928789
3977122123.jpg,1.312591095396855,1.5376295727248745
3978652004.jpg,0.0031707603909485,1.000956880942053
3978837773.jpg,1.1000564892616331,1.4505211659571753
3980206588.jpg,2.3038186555928024,1.9438893112352575
3980253534.jpg,3.424528816743515,2.403218162952227
3980401611.jpg,0.6390775566143727,1.2615865679330343
3982768803.jpg,1.8365243127489,1.752366309702071
3983499964.jpg,0.9342033209325786,1.3825453877381348
3984248064.jpg,2.1923677780352167,1.89821059305641
3985027264.jpg,2.2647134338470543,1.9278618339951397
3985258920.jpg,0.6315732019924707,1.2585108694064715
398551269.jpg,0.2252624371166708,1.0919823024851023
3985602874.jpg,1.1237617008722025,1.4602368694514762
3986881860.jpg,1.056449764248493,1.4326487243377852
3987605606.jpg,0.970663144659097,1.397488634927854
3989767571.jpg,2.077021302986949,1.8509352441123792
3992677101.jpg,0.4571314207603953,1.1870150038005767
3993808694.jpg,0.8897404031883366,1.3643220311028397
3994007574.jpg,3.939719863970628,2.614371876321539
3994759280.jpg,1.1401740300211731,1.466963547377067
3994759840.jpg,1.9270733716950643,1.7894783094961022
3995400927.jpg,1.1590112568175568,1.474684082136055
3999106249.jpg,2.0620687205369683,1.8448068509157824
4000012271.jpg,1.8350357583898635,1.7517562180047204
4000500172.jpg,0.8984364923432662,1.3678861681870085
4000774743.jpg,0.4466957282049184,1.1827378812718965
4001539544.jpg,3.751680452101471,2.5373029515223653
4002090879.jpg,1.059340038331258,1.4338333181084177
4002265121.jpg,0.1733256199733429,1.0706957295537172
4003392015.jpg,1.0920298211350583,1.447231394541248
4004417944.jpg,0.6810748590347786,1.278799379384809
4005014529.jpg,3.085472753434184,2.264254283060531
4005164524.jpg,1.2018892217428168,1.4922578376669746
4005784260.jpg,1.7726711604375796,1.726195765214857
4007753969.jpg,0.1911843123968638,1.0780152069426254
4008219206.jpg,1.3242128253047467,1.542392798792242
4010417256.jpg,0.6783172503011562,1.2776691591931773
4010451143.jpg,3.845485647336908,2.5757494956032527
4011871379.jpg,1.0758542637410702,1.4406017587431452
4014803633.jpg,1.3055403748753944,1.534739798478896
4016051317.jpg,1.4606985209167247,1.5983321665382
4016200124.jpg,1.9478024200471669,1.797974217097208
4016398417.jpg,1.372192723769355,1.5620576081526003
4016639569.jpg,1.704894505769562,1.6984171530089027
4017312321.jpg,0.8751977487830532,1.3583616490339943
4018386659.jpg,1.1114429766669822,1.4551879766690714
4018505209.jpg,1.4360049601914098,1.5882113830511333
4018879156.jpg,1.4891809124736812,1.6100058219234397
4019770428.jpg,0.4935118498264287,1.20192571067836
4023100592.jpg,5.4826560490211484,3.246752246125743
4023245742.jpg,1.0183179878198705,1.4170202186919514
4023598688.jpg,0.9516082353035952,1.389678881846962
4026925102.jpg,0.8880400547015883,1.3636251344876302
4027767419.jpg,1.3558900734576032,1.5553758826652972
4028266820.jpg,2.834720277101761,2.161482084670987
40294335.jpg,4.464448412064808,2.8294345837139097
4029731030.jpg,3.755822658131904,2.539000656072113
4033495510.jpg,0.8234639286779878,1.3371582754878912
4034220859.jpg,0.5260996987275961,1.215282008974371
4034290606.jpg,4.924081126937412,3.017817427425447
4034550282.jpg,0.5040313518752649,1.2062371829610465
4035961068.jpg,0.2723035997072542,1.1112623660958205
4036944943.jpg,2.2011071596858,1.9017924737936713
4037056912.jpg,0.4513877049488105,1.1846609121899367
4037555676.jpg,2.726057539365022,2.116946100007664
4039710407.jpg,1.2655409227326673,1.5183458162889227
403993453.jpg,1.6438753620840725,1.6734081416039999
404033442.jpg,1.2591280184870275,1.515717454340017
4040650709.jpg,1.6361963036659142,1.6702608398236194
4040905906.jpg,0.1686723083966889,1.0687885457543027
4041954882.jpg,1.99261185398104,1.8163395951837242
4042188530.jpg,1.221677559073497,1.500368189994071
4042245241.jpg,0.6581797843810472,1.269415714709301
4042292027.jpg,1.4908830179814705,1.6107034386628036
4042306910.jpg,2.7885823541332946,2.1425722184876097
4042433513.jpg,1.680240125267545,1.68831242773885
4042572733.jpg,1.077869757339032,1.4414278192109506
4042987026.jpg,1.3591611823720129,1.5567165635599491
4045599734.jpg,1.9397949001232797,1.794692293671116
4046637583.jpg,0.3486352329436946,1.1425472804827617
4046716515.jpg,0.1777333114215412,1.0725022446740449
4047293612.jpg,2.70993932772233,2.11033996766211
4047658369.jpg,1.2022465231929444,1.4924042795129515
4049047636.jpg,1.284308320989576,1.526037731460112
4050875089.jpg,3.806489232898983,2.559766613600595
4054072823.jpg,1.6770710799722195,1.6870135781459754
4054594935.jpg,0.6658414664331228,1.2725558946962363
4054655583.jpg,0.4847859589269992,1.1983493591951835
4054847919.jpg,0.9163468917053498,1.375226837931924
4056860839.jpg,0.958777334369462,1.3926171741511815
405908679.jpg,0.0420201258532381,1.0168794941620527
4062759482.jpg,1.6793323527742223,1.6879403724908184
4063780436.jpg,1.071661496362612,1.4388833313635931
4065100469.jpg,0.5774698391183386,1.236336326509952
4067961238.jpg,1.627348288798566,1.6666344352010176
4068780416.jpg,1.2417657210521549,1.5086014270027257
406881914.jpg,1.6642723575241374,1.681767955602957
4069729710.jpg,2.221457489046835,1.9101331614589536
4074943155.jpg,0.7837002292263627,1.3208609177568074
4075989770.jpg,0.2165709915704632,1.0884200686079677
4076940518.jpg,1.1129881941596678,1.4558212920446
4077667734.jpg,2.0336679028895586,1.833166629018969
4078925567.jpg,0.6440853193786452,1.263639025383605
4079545582.jpg,1.8612187717089776,1.7624874613352977
4079839829.jpg,0.8262409727499267,1.3382964613533797
4080245276.jpg,1.6031388582683486,1.656712074976543
4080731983.jpg,1.3369777958153173,1.5476245879292307
4081025902.jpg,2.0989448265365387,1.8599207135465843
4081293153.jpg,2.97068201957136,2.217206707513593
4083824869.jpg,2.404052879784204,1.984970826060915
4084687519.jpg,1.874102474953064,1.7677679136967648
4085075628.jpg,2.52853225431688,2.0359893410602194
408607884.jpg,2.615963779552572,2.071823603550656
4086204414.jpg,1.383516105378582,1.5666985546278056
4087443308.jpg,0.3171830224525976,1.1296564294584412
4088500384.jpg,0.2297259086898566,1.0938116793779447
4089514101.jpg,1.2775374578950205,1.5232626582269382
4091583861.jpg,1.4442906077920568,1.5916072985429932
409233389.jpg,1.5606723436710552,1.6393069544890402
4092627138.jpg,0.2828967199615636,1.1156040111805012
409280416.jpg,3.640677902448672,2.4918079828523885
409446076.jpg,0.5617367628154252,1.2298880438739022
4094774604.jpg,2.213287311921433,1.906784572138159
4094850958.jpg,1.868736912018229,1.7655688099970692
4095160762.jpg,7.050702615941928,3.8894242357175277
4095383312.jpg,2.344872717784577,1.9607155308043769
4095785910.jpg,4.677412287927863,2.916718928898157
409597917.jpg,1.9156188686432487,1.7847836222199764
409821164.jpg,0.2789354938095453,1.1139804821692807
4098700616.jpg,0.4626166583224813,1.1892631567647656
4099198318.jpg,1.4608096925795606,1.598377730818782
4100096331.jpg,1.5168728782702607,1.6213555172256293
4100631766.jpg,1.843464487172459,1.755210776058489
4103115026.jpg,1.4334275242665782,1.5871550076163718
4103158795.jpg,1.0680383225979406,1.4373983548704838
4106514523.jpg,0.4269925127691691,1.174662416593373
4106517753.jpg,2.6314350277150065,2.078164574570123
4107362083.jpg,1.2185321313841735,1.4990790201990793
4107566763.jpg,0.0013370364712069,1.0002053197163066
4107809185.jpg,1.810045067347188,1.741513654121424
41078091851.jpg,1.200672851278242,1.4917593019454978
4109408743.jpg,3.332399955596656,2.3654586730613456
411025625.jpg,0.7893227484240993,1.323165336308881
4110400471.jpg,1.2543486836993776,1.5137586192762498
411090819.jpg,0.3281593568610265,1.1341551368447544
4112798557.jpg,2.3532418044217427,1.9641456442165923
41130035.jpg,2.119728097974348,1.8684388447596083
4113272660.jpg,1.875694909209472,1.7684205811069358
4113685341.jpg,0.7480613598688883,1.3062541429581818
4114019902.jpg,3.423181807163856,2.4026660841142506
4114743309.jpg,1.261767678410239,1.5167993326021065
411787882.jpg,3.5024750682884296,2.435164836997733
4122173034.jpg,1.378901412776809,1.5648071990148409
412289790.jpg,1.71791315124585,1.7037529121416601
4124391067.jpg,0.8101037756457566,1.3316825477183163
4124667437.jpg,0.1788048806167331,1.0729414328468883
4125943270.jpg,0.6680913668053494,1.2734780279919595
4126410943.jpg,0.2405261888309138,1.098238230012874
4127387822.jpg,1.6556454060368004,1.6782321549491754
4127400247.jpg,0.3374242170111406,1.1379523876608806
4128658349.jpg,0.9794170857083944,1.4010764829099256
4130373740.jpg,0.6552235068185082,1.268204069071357
4131278870.jpg,0.4537837234899136,1.1856429327723568
4132558989.jpg,4.075370725662429,2.6699690830706384
4132747677.jpg,1.4593335452276393,1.5977727241974207
4135617147.jpg,1.1146806721942115,1.4565149629142966
4136576616.jpg,2.136036804573936,1.875123052447782
4137012282.jpg,0.0029724890669418,1.0008756184151826
4138608778.jpg,0.5839024782038071,1.2389727768849572
4139461254.jpg,2.124312166338415,1.8703176488704742
4139991387.jpg,4.022644476360689,2.6483589572891035
4141916319.jpg,2.870294067876232,2.176062186676023
4142709624.jpg,0.6803164780594854,1.2784885530225427
4142940823.jpg,3.0250392129106154,2.239485284138116
4143454418.jpg,0.153565617078915,1.0625969902417596
4143494301.jpg,1.780131183909471,1.729253294390471
414385138.jpg,1.2175696922149144,1.4986845595313816
4144540155.jpg,2.301354160288583,1.9428792250975655
4146534497.jpg,1.2807193514546122,1.5245667737473259
4147791219.jpg,2.12929887722297,1.8723614780993403
414892775.jpg,4.776554246337684,2.9573527729480737
4149241552.jpg,3.2905113853683314,2.348290426060456
4149265699.jpg,0.9939327476931766,1.4070258019957236
4149460224.jpg,1.4380801531165168,1.5890619115967135
4151017008.jpg,1.5064362511453466,1.6170780116588352
4151551954.jpg,3.2018602833149234,2.3119563137081367
415283727.jpg,1.5041662699137868,1.6161476481191304
4154530402.jpg,0.4399013176749702,1.179953157000627
4155484757.jpg,2.448554055267255,2.0032098628281885
4156345687.jpg,0.5043404899639957,1.206363884804432
4156534842.jpg,1.2417818689464908,1.5086080453006765
415663858.jpg,0.7943862807603748,1.3252406512067711
4156652933.jpg,2.412313512354509,1.988356489013304
4157144630.jpg,3.292912145672637,2.3492743900790316
4157443022.jpg,3.586860956034498,2.46975082922227
4157689684.jpg,1.077420524740929,1.4412436989088482
4158327759.jpg,2.0980362082929767,1.8595483116634464
4162089194.jpg,2.251017534280502,1.9222484987732336
4162338388.jpg,3.1739947885457704,2.3005354966596876
4163479239.jpg,1.256487367913077,1.514635170054602
4164273130.jpg,1.9930903996666496,1.8165357296062403
416573735.jpg,1.840559101288088,1.7540199886378658
4167140049.jpg,2.6927160184664505,2.103280905348312
4167190092.jpg,0.2535385141367937,1.1035713987911249
4167198294.jpg,1.1203384871972557,1.458833847634595
4167927417.jpg,0.3306235815900927,1.1351651120858215
416818061.jpg,0.6501414313943967,1.266121154193081
416910261.jpg,1.5105192334464823,1.618751443057044
4169148705.jpg,1.1633824202413388,1.4764756260567877
4169643886.jpg,2.830081346555127,2.159580795011052
4170535749.jpg,0.3644314097172486,1.1490214251728257
4171644754.jpg,1.9515063021348944,1.799492272313647
4172438232.jpg,0.6446423428715171,1.2638673243410246
4172609703.jpg,0.5879012070293742,1.2406116765607569
4172859607.jpg,1.47344513345442,1.6035564315651265
4172951303.jpg,1.92915945568254,1.7903333017998826
4174114328.jpg,1.5461605065983977,1.633359203063245
4174901273.jpg,1.0436525228308455,1.4274037088027451
4175024777.jpg,0.7780525358497474,1.3185461814374126
4176378029.jpg,0.2715328065530175,1.1109464525378643
417640797.jpg,1.2335688000764982,1.505241876576684
417711208.jpg,3.8101840706081496,2.561280961931737
4178406108.jpg,0.2712208424253835,1.1108185924278284
4178432884.jpg,3.298287311434005,2.351477429546812
417853178.jpg,1.9802970652531255,1.8112923153770326
4178645830.jpg,2.5108295057506704,2.0287337780671955
417869210.jpg,1.3313211105223597,1.5453061662264502
4180311266.jpg,2.047855238207925,1.838981381723645
418145002.jpg,1.019620414049101,1.4175540248133345
4182412787.jpg,0.8951224448773248,1.366527888705092
4182428810.jpg,1.849750251785081,1.7577870291717064
418308346.jpg,0.6175018152525985,1.2527436388259487
4183330908.jpg,4.171708679481484,2.7094536913470844
4184866542.jpg,0.7842558976794238,1.3210886613441573
4185039279.jpg,1.8816123201999508,1.7708458625843548
4186216137.jpg,1.9555431308521711,1.8011467874269755
4186428624.jpg,4.772981329662751,2.9558883945829373
4187118157.jpg,1.2065742335069942,1.4941780139520815
4187182991.jpg,1.9830724748457405,1.8124298313427227
4190943330.jpg,2.1924536114490545,1.8982457723246844
4191882783.jpg,0.5934392253226506,1.2428814619804112
4193122125.jpg,0.9174611537925138,1.3756835240071918
4193696727.jpg,1.3846900597654572,1.5671797059006183
4193794378.jpg,1.3951603597003668,1.57147101244262
4194035905.jpg,0.3188143056219735,1.1303250192963752
4194428227.jpg,1.4436557662742342,1.5913471054658603
4195621541.jpg,2.6671445304650923,2.092800298829765
4195632386.jpg,1.8233227779510883,1.74695559243566
4196095816.jpg,1.5776957532324287,1.646284086879903
4196316000.jpg,1.1189574619359537,1.4582678272936938
4198235482.jpg,0.63092791248944,1.2582463941686028
4199130600.jpg,4.437168650438018,2.818253832421104
420054062.jpg,0.3517776267532574,1.1438352068264535
4201007649.jpg,2.241092549503492,1.9181806924670504
4201088382.jpg,3.418355300235232,2.4006879153047054
4202847613.jpg,0.1560324163165828,1.063608020658483
4204561283.jpg,1.1061401614408697,1.4530145904420948
4206004485.jpg,0.9958305990935968,1.4078036462008563
4206098907.jpg,1.180287146369378,1.4834041154291062
4207059536.jpg,1.182115154855947,1.4841533341550277
4210559322.jpg,1.5935554635397509,1.6527842711171423
4210983675.jpg,2.4184397413855674,1.9908673556438894
4211408239.jpg,0.984865173185226,1.4033094097196703
4213244648.jpg,0.0042978936314226,1.001418842326027
4213334951.jpg,0.6274887389462369,1.256836831117231
4213592284.jpg,2.794726223668864,2.1450903151701404
4214550696.jpg,0.8748996252437106,1.358239461560602
4214561622.jpg,0.5201218168399996,1.2128319431872365
4214814193.jpg,0.3985642749643807,1.1630109564033424
4215055375.jpg,0.5877244461110124,1.2405392301848124
4215952664.jpg,1.4392574278229966,1.5895444237196763
4216117221.jpg,2.1276185537396874,1.8716727888352966
4217228822.jpg,0.2964399562123244,1.12115477655342
4217243298.jpg,2.182340503484024,1.8941008627576137
4217551619.jpg,4.593404594058755,2.882287941388712
4220863406.jpg,1.96948006853586,1.806858913366948
422092606.jpg,1.6846750692678605,1.6901301124585122
4222055381.jpg,2.2054146303316045,1.9035579129001663
4223697086.jpg,0.8409306199838863,1.3443170891927614
4224633098.jpg,2.437968517671945,1.9988713255354884
4228738752.jpg,1.522363192436773,1.62360575086238
4229639952.jpg,1.6456582627019436,1.6741388726368045
42296399526.jpg,2.273143112055166,1.931316781175863
4229929371.jpg,2.707535211809069,2.1093546283298616
4231049527.jpg,1.1818031200685497,1.4840254450847228
4232014784.jpg,1.306611357182308,1.5351787461125452
4232963375.jpg,0.8934250691211431,1.3658322104788692
4233571199.jpg,1.1038293266525163,1.4520674828609945
4234199993.jpg,2.566621759257305,2.051600521518144
4236326911.jpg,1.415413103435362,1.5797717041347181
4236329723.jpg,0.9057796489462404,1.3708957988723935
4236732050.jpg,3.7398419957933022,2.5324508990197367
4237536969.jpg,0.4451303305777316,1.182096294963945
4239274380.jpg,1.7282154332873632,1.7079753556816861
4239526963.jpg,3.1977279898958733,2.310262671893396
4240173491.jpg,0.9689568129841584,1.3967892860720417
4240917469.jpg,1.6333194975698615,1.6690817659769475
4241084648.jpg,0.4650453254897459,1.1902585585553562
4242548000.jpg,3.3986782939042564,2.3926231925632298
4243451745.jpg,0.6918928784179114,1.2832332005397846
4243562466.jpg,0.7037278467411896,1.288083823473779
4243875190.jpg,2.822542681736167,2.1564910342728996
4244098975.jpg,1.9150270558695728,1.7845410646960178
4244935320.jpg,0.949585512556196,1.388849858474897
4245591001.jpg,3.9670693486213766,2.6255812039560635
4246091470.jpg,0.5188631078192724,1.2123160547897023
4246274521.jpg,0.640914038468778,1.2623392595125562
4246970583.jpg,1.3948000854709235,1.5713233521876766
4247073360.jpg,0.4841810305097647,1.1981014261569267
4248616737.jpg,0.8165953357499534,1.3343431471773688
42490373.jpg,1.173143359790764,1.4804761975786098
4250403356.jpg,1.9359352122205185,1.793110380636134
4251971063.jpg,0.4717560848864358,1.1930089979773255
4252517673.jpg,2.29125779015615,1.9387411756176909
4252888669.jpg,1.671245119927954,1.6846257783115082
4253075090.jpg,1.7141568240059577,1.7022133620085538
4254945684.jpg,1.7029588408858078,1.6976238107521942
4255841453.jpg,1.5450954657887923,1.6329226905829748
4255843674.jpg,3.521006058979052,2.4427598593060535
4256128407.jpg,1.0356654159621983,1.4241301517728442
4257293580.jpg,0.6143827691323804,1.2514652816534029
4258180825.jpg,1.9816446557834284,1.811844632320633
4258446622.jpg,0.7327883572373117,1.2999944238941294
4258644297.jpg,0.5877125060194903,1.240534336476592
4259043215.jpg,2.415851756174254,1.9898066565295416
4259140344.jpg,0.4300359752323455,1.1759097954134412
425916994.jpg,0.9952545866261192,1.4075675645140537
4259335567.jpg,0.6172093840753525,1.2526237843965817
4260146768.jpg,0.618677639545019,1.2532255564892132
426081951.jpg,3.312021252576915,2.3571063563053984
4261186099.jpg,2.007853009499413,1.8225862615438349
42614998.jpg,2.1302140452088603,1.8727365644282226
4262472308.jpg,1.9363851043569864,1.7932947712534442
4263025475.jpg,2.3182104086652555,1.949787845612939
4264601430.jpg,1.1516703081207773,1.471675356372435
4265829347.jpg,1.8124501683972507,1.7424993972170824
4265877256.jpg,1.1655172389298658,1.4773505925296697
426656293.jpg,1.2533087401797198,1.5133323930499751
4268587808.jpg,2.582114358813259,2.0579502435165957
4270305165.jpg,2.2583889129303607,1.9252696964103944
4270574025.jpg,0.7911610756578602,1.3239187842266693
427196028.jpg,0.8344817812883134,1.3416739993238305
4273357838.jpg,4.547370294287724,2.8634205457083595
4275452644.jpg,0.5675164348934552,1.2322568723461775
4277299546.jpg,0.5075194152921472,1.2076667837798232
4277539505.jpg,0.744599959052936,1.3048354699441966
4278181256.jpg,0.8532765432052319,1.3493771296324981
4278539127.jpg,0.4935018028045621,1.201921592854522
4281546585.jpg,2.61853236869768,2.0728763530870244
4281583432.jpg,1.3416171932370984,1.549526068940358
4281731487.jpg,1.3381871933115583,1.5481202657435975
4281871655.jpg,2.7341043014733204,2.1202441070458526
4282135501.jpg,0.6985306926200793,1.2859537429967762
4285776519.jpg,1.6118832758446917,1.660296019714004
4286933249.jpg,1.5037565979470306,1.6159797419462465
4286953087.jpg,0.5727954881403121,1.234420519603147
4287953710.jpg,0.6535616942043537,1.2675229665826953
4288180189.jpg,2.7533189381886256,2.128119325210679
4289036535.jpg,0.8534181500903997,1.3494351679462515
4290975910.jpg,0.2480966524039548,1.101341023634732
4292573500.jpg,2.1483962922661948,1.8801886523560278
4293785816.jpg,1.8193761001554176,1.7453380261434788
4294746447.jpg,1.0444720270932402,1.4277395868601337
4295279371.jpg,2.110885823590832,1.864814792903974
4295525241.jpg,0.5192935601912569,1.2124924779190682
4296403133.jpg,2.093487246451872,1.8576838961424578
4296647005.jpg,1.100515857186073,1.4507094402751595
4297219009.jpg,1.3570651510765224,1.555857494300568
4297599043.jpg,0.5483378227021003,1.2243964190186778
4297818651.jpg,0.5630949769793702,1.230444714968657
4298067776.jpg,1.2457863379355294,1.510249297612142
4298186333.jpg,4.243395477973979,2.738834896208308
4298923773.jpg,3.1413352088380098,2.2871497991218677
4299216840.jpg,1.3597369502975971,1.5569525450199926
4299510764.jpg,2.132778697127335,1.873787700271907
4299890430.jpg,0.5167694057144,1.211457940161134
4300118450.jpg,2.2968465391891075,1.941031753293195
4300400521.jpg,1.4410025026617053,1.590259651661396
430051470.jpg,5.67692082936164,3.326372670367482
4302524395.jpg,0.993796933169486,1.4069701377112585
4304984630.jpg,2.9411903847657035,2.205119408566799
4305975001.jpg,2.0733346961077377,1.8494242692294343
4306124216.jpg,4.978506802134647,3.040124071693398
4307315285.jpg,1.913697315950308,1.7839960639176087
4309440479.jpg,0.5825280243400554,1.2384094498653049
430961914.jpg,0.5341429987710108,1.218578597067374
4310499723.jpg,3.0802753494544204,2.262124100177668
4311062470.jpg,2.313494078479298,1.9478548333108021
4312794040.jpg,0.4696159465079878,1.1921318512020356
4313162470.jpg,1.1166394366213672,1.457317772638254
4313852687.jpg,2.024842440836574,1.829549467783894
4315078660.jpg,1.1957538221166844,1.4897432124206018
4316201498.jpg,0.6377641091655263,1.2610482447078306
4316264959.jpg,1.6141128514087792,1.6612098227820669
4319709983.jpg,0.3838779606343239,1.1569916945718506
4319921272.jpg,2.582181395474357,2.057977718838613
4320399633.jpg,1.1835739312610216,1.4847512212040455
4321538602.jpg,0.0955936529036552,1.0388368811078705
432158024.jpg,0.472617030808747,1.1933618611132137
4321643395.jpg,3.5936598872147227,2.4725374063054195
4321708869.jpg,0.926985113330082,1.37958696804637
432256405.jpg,0.1412734144295567,1.0575589674560961
4323308644.jpg,0.8811167032626808,1.3607875631184179
4323755897.jpg,1.343651683025276,1.5503599150949017
4324984866.jpg,2.451943428703476,2.0045990150483317
4324997197.jpg,0.3315161366232774,1.135530930379167
4325351330.jpg,2.311492491366965,1.9470344724880044
432860543.jpg,1.0089536208777128,1.4131821845028252
4330138497.jpg,0.4582092299045587,1.187456749448756
4331601397.jpg,1.6647182901298012,1.681950723386103
4333231936.jpg,1.2094631364977488,1.4953620457735675
4333476367.jpg,4.862024483180411,2.9923831912541208
4335495125.jpg,1.1580517328137816,1.4742908162639972
4335627943.jpg,0.6368960012010327,1.260692446171938
4335962068.jpg,4.659598877046903,2.909418010383496
4336185725.jpg,1.324482282169709,1.5425032370809815
4336460350.jpg,1.5110190887627173,1.6189563113418066
4336745838.jpg,0.0023055225298042,1.0006022587328518
4336949009.jpg,0.0026553411570973,1.0007456337052163
433731087.jpg,1.81234250463176,1.742455270666357
4337515200.jpg,0.6226217467848831,1.2548420692258115
4338156096.jpg,3.5661972111389084,2.461281686580324
4340329166.jpg,0.6929308420782376,1.2836586153104799
434108213.jpg,0.5150014435010903,1.2107333317106452
434127863.jpg,0.2664851465610817,1.1088776430023346
4343097092.jpg,0.2638226323499524,1.1077863977922238
4343304474.jpg,0.5265518378905268,1.2154673205470903
4344642946.jpg,0.6783232706486945,1.2776716266637307
4345036113.jpg,0.8781588893501596,1.3595752877994935
4345778112.jpg,2.131190031370947,1.8731365774009459
4345842908.jpg,2.01382094154425,1.8250322493364903
434605634.jpg,1.0697199880449697,1.4380875941453048
4346944645.jpg,0.7611952153565058,1.3116371215095226
4346999174.jpg,1.9134889530861563,1.783910665320854
4347028779.jpg,1.7581024001395469,1.7202246835109452
4347235307.jpg,0.5628763586795075,1.2303551131285728
4347675881.jpg,1.833219027004787,1.7510116212571292
434815119.jpg,1.208714194767044,1.4950550881344804
435179511.jpg,1.3019455890530864,1.5332664569306818
4352372142.jpg,0.9759512135939252,1.3996559773111341
4353430545.jpg,1.4598788537070568,1.5979962216960293
4353485101.jpg,2.3206675210378784,1.9507949058179588
4353658003.jpg,1.6308460355990997,1.6680680048046308
4356238035.jpg,0.6910492871164986,1.2828874502849654
4356674628.jpg,0.5974796911061898,1.244537467764145
4357293162.jpg,1.9421400261046904,1.795653455674918
435823507.jpg,2.0540601274374333,1.8415244876431047
4358436337.jpg,0.6318253463422677,1.258614212071394
4359434065.jpg,0.754656049472749,1.3089570105756763
4359682859.jpg,1.301389643091634,1.5330385996050835
4359967769.jpg,1.4713919029607638,1.6027149044355848
4360105019.jpg,0.7115124435503639,1.2912743807091718
4360193081.jpg,1.5692020756839289,1.6428029092387535
4360974596.jpg,3.5854653889917625,2.469178848857092
4363262095.jpg,0.6004143967994559,1.2457402720599773
4364606780.jpg,0.73701773906568,1.3017278578952118
4364793888.jpg,0.5795813724113974,1.2372017493431553
4365387751.jpg,2.8233624229338234,2.1568270094394295
4367292033.jpg,0.1097288721467743,1.0446302737697546
4367864472.jpg,1.5601630128593538,1.6390982026234886
4370903350.jpg,1.024858911569043,1.4197010500960237
4370988573.jpg,0.5712414833016156,1.23378360268844
