image_name,Chromatic_Score,Chromatic_Score_to_MOS_scale
2175099934.jpg,3.17354779313632,3.8912423808436793
2178785463.jpg,2.8805620641290206,3.220758710953232
2181528959.jpg,3.432519796869125,4.48388728559714
2182811741.jpg,3.32936355982771,4.247819226521491
2183577836.jpg,3.0987967068840163,3.720178135467096
2183854336.jpg,3.303128231134981,4.1877809457414585
218453569.jpg,3.197124155789088,3.9451957464483987
218457399.jpg,3.594524029933006,4.85462613724869
21852937.jpg,3.484323437398656,4.602437411344254
2187246344.jpg,3.337851698671955,4.26724392171778
2189906236.jpg,3.289133467275496,4.155754605538643
2189933975.jpg,3.018403586994205,3.536202369001281
2190310.jpg,2.8127228929492296,3.0655120489090906
2191202126.jpg,3.3371456595484306,4.265628185332835
2191549592.jpg,2.907724878508405,3.2829194978671534
2191619969.jpg,3.439375921932136,4.499577196191252
2191898704.jpg,3.0315642260265947,3.566319854881695
2194214783.jpg,3.4556045456328364,4.536715616594813
2195703133.jpg,3.206961107242612,3.9677071340625325
2196513263.jpg,2.362502951842071,2.035205489629992
2197565905.jpg,3.4743615047708296,4.579640010357737
2197636094.jpg,3.092901064273086,3.7066862425085803
2198895718.jpg,2.832605334437563,3.111012054594172
2199106763.jpg,2.92145096002732,3.3143309715290266
2199234449.jpg,3.534365742542356,4.716956806252017
2199696686.jpg,3.4264165504684607,4.469920301407063
2201178081.jpg,3.173660791924484,3.8915009731049417
220183616.jpg,3.1010881887435744,3.7254220808697935
2202105982.jpg,2.3246875592284475,1.948666792663974
2203797715.jpg,3.539821029475522,4.729440966540805
2204322035.jpg,3.3371754682216364,4.265696401039699
2204368170.jpg,3.1221725659109056,3.7736726582218205
220465405.jpg,3.372860442702256,4.347359739151013
220503608.jpg,3.11549422300398,3.758389593493058
2208434983.jpg,3.12264354761301,3.7747504770669504
2211658928.jpg,3.2933794185979366,4.165471259774642
2212296403.jpg,3.3360909203119524,4.263214465605094
221390314.jpg,3.4523273932411573,4.5292160118536255
2214729676.jpg,3.0385276446991787,3.582255301711808
2215032826.jpg,3.5568496123878903,4.768410054908362
2215695798.jpg,3.488541547577408,4.612090352469525
2215981576.jpg,3.339353864146355,4.270681554750183
2217543976.jpg,3.536491410409691,4.721821294353495
2220192526.jpg,3.4343532159096304,4.488082976393719
2221745311.jpg,3.076573328850342,3.669321009722894
2223002938.jpg,3.350629355011045,4.296484970228435
2223255997.jpg,3.23478108672257,4.031371811523783
222335349.jpg,3.4790375078015408,4.590340817127654
2225272851.jpg,3.393209642886565,4.393927899535955
2225421381.jpg,3.503389379289903,4.646068897193324
2225683996.jpg,3.1375181050799235,3.808790182387082
2227011292.jpg,3.2806872136937244,4.136425762739646
2231043641.jpg,3.507169135815849,4.654718687186152
2231397523.jpg,3.2663147146595786,4.103534993859667
2231492475.jpg,3.2153490758127363,3.9869025944314664
223186789.jpg,2.8099064814790347,3.0590668274819035
223191871.jpg,3.1136763567514856,3.7542294944995938
2232895391.jpg,3.008577764711739,3.5137164499568247
2233561615.jpg,3.210730811242909,3.976333919336627
2233947320.jpg,3.3072039640437136,4.197108063370701
2234060892.jpg,2.761589910554249,2.948496691864939
2234064642.jpg,3.280452151226969,4.135887833653824
2235352888.jpg,3.411819509781217,4.436515679814455
2236041996.jpg,2.5582834464731907,2.483239682209965
2236324282.jpg,3.0033019091407005,3.5016429096616464
2237630871.jpg,3.5584498469529,4.772072114311284
2237789639.jpg,3.0236434710634947,3.5481935902545536
2239201463.jpg,3.4482332957736856,4.519846867819954
2239403255.jpg,3.440322036044324,4.501742332575964
2239600333.jpg,3.2659926595330333,4.102797986279521
2239987680.jpg,2.9629982708540847,3.4094099828228304
224076897.jpg,2.904139031187702,3.2747134597116503
2243689404.jpg,3.0747146338653075,3.665067476149791
2243706700.jpg,2.590635513475944,2.5572758227620778
2249130247.jpg,3.531960297818427,4.711452062346288
2250728053.jpg,3.340538543970575,4.273392637228089
2251792086.jpg,3.484212773362255,4.602184162049477
22533278.jpg,3.052833700291013,3.6149940179877493
2255689742.jpg,3.3033163698351755,4.188211492057083
2255948084.jpg,3.507137329392636,4.654645899725021
2256741921.jpg,2.6501860739923204,2.693554400201113
2259747766.jpg,3.491836305917324,4.619630247571699
2260527943.jpg,3.197024557211353,3.9449678199205716
2261421219.jpg,3.1269797680487903,3.78467370780275
2263434837.jpg,3.346422023317301,4.286856695144778
226477214.jpg,3.4144333313380617,4.442497284023677
2264946914.jpg,2.7279485764472517,2.8715101259031943
2266309182.jpg,3.211118087841019,3.9772201830998593
2266672191.jpg,3.340366349338443,4.2729985781410535
2268779821.jpg,2.4165643990599044,2.1589224967791645
2269141846.jpg,3.005267213728316,3.506140414153833
2275633566.jpg,2.7512788823094514,2.924900402443812
2276757352.jpg,3.3951787774340585,4.398434168706077
2276823208.jpg,3.382675409529712,4.369820816011728
2279663213.jpg,2.9946689422414505,3.4818867824664284
2280116666.jpg,3.371521199778293,4.344294946495152
2280432289.jpg,2.997536015762829,3.4884479415473595
2280531345.jpg,2.4761856806439653,2.2953629159610047
2280668053.jpg,2.899339775692061,3.2637305956371376
22848476.jpg,3.301828758893421,4.184807166368675
2285382083.jpg,3.4106764348099308,4.433899808030171
2285789022.jpg,2.880615231813266,3.2208803826270476
228617373.jpg,2.4924442054836584,2.332569763674911
2286627596.jpg,2.982071397055199,3.453057909617545
2286659351.jpg,3.5092434929151253,4.659465753076693
2287163032.jpg,3.138940334027462,3.8120448845440813
2290248747.jpg,3.361781420754862,4.322005933287314
22902487471.jpg,3.3972301364629742,4.403128604624954
2292384520.jpg,3.283763580698245,4.143465879833777
2292499768.jpg,3.4150893563510483,4.443998565535706
2292770854.jpg,3.5188339249411227,4.6814129929044235
2293775114.jpg,2.5810690156242484,2.5353833551346048
229400288.jpg,2.845880372264024,3.1413913365816515
22947511.jpg,2.3893459653693787,2.0966344277618547
2295329994.jpg,2.4714463328858174,2.284517147846166
2295909322.jpg,3.2270769961849264,4.013741372954816
2297923850.jpg,2.771500902344872,2.971177517209388
2298149104.jpg,3.165311474831748,3.872393964772542
2298165172.jpg,3.389248736452823,4.384863556740877
2298963655.jpg,3.453367525252537,4.531596303653242
2300197705.jpg,3.4619032702103354,4.5511299431378145
2301461383.jpg,2.9624353910207963,3.4081218595493548
2301823658.jpg,3.4793254520195958,4.590999763543574
2303343292.jpg,3.30370044120858,4.189090420818605
2304159288.jpg,3.4814272456189927,4.595809616537611
2304572915.jpg,2.712213391251724,2.8355009156524096
2305236722.jpg,2.9682298415764645,3.4213821793837944
2306462251.jpg,3.3976936886458544,4.404189421374686
2308986836.jpg,3.4935724779310884,4.623603393251162
2310631117.jpg,2.444817346649155,2.223578000817013
231161527.jpg,3.107075919402224,3.7391247128714604
2311702728.jpg,2.9832270417130604,3.455702546521594
2311738871.jpg,3.1317899723886526,3.795681627777697
2313142.jpg,3.457949241233972,4.542081339071304
2313971368.jpg,3.31731718066405,4.220251670456871
2314346258.jpg,2.8806569554521424,3.2209758651565545
2314390786.jpg,2.9437399561652766,3.3653382611311042
2314745999.jpg,3.510740611357845,4.662891836221209
2317296071.jpg,2.169629224769195,1.59382329401442
2317822884.jpg,3.10665759052865,3.7381673874777444
2318824279.jpg,3.332906529220576,4.255927140613032
2319348171.jpg,3.2266937485485947,4.012864329275743
2319588792.jpg,3.0162798739128744,3.531342354333026
2322053874.jpg,3.5015127799742096,4.641774390425493
2322154086.jpg,3.470536309843488,4.5708862367810505
2322493147.jpg,3.40373939205084,4.418024721202354
232327907.jpg,2.8609643148276387,3.1759102095681824
2323279407.jpg,3.0172392162403607,3.533537762848634
2323828778.jpg,2.75481978404411,2.9330035847995513
2324511288.jpg,3.5075209912811776,4.65552389140024
2325353113.jpg,2.309080764069397,1.9129513968017817
2328238008.jpg,3.519157813798884,4.6821541968897655
2329115753.jpg,3.190873214020181,3.9308907685517323
2329258631.jpg,3.4069851267412803,4.4254524280538465
2329975863.jpg,3.382383885955196,4.369153678411671
233025659.jpg,3.433958875588173,4.48718054764126
233045606.jpg,3.208902718173313,3.9721504167668704
233045618.jpg,3.294301083077344,4.167580444357299
2331420998.jpg,2.708647362565746,2.8273402314838996
2332998569.jpg,3.1530792889215604,3.844401198955472
2333476039.jpg,2.4640710104321246,2.2676390791356793
2335135539.jpg,3.399866080572272,4.409160835225455
2337030121.jpg,3.504929322069596,4.649592981761703
23371433.jpg,3.361157089144383,4.320577180593997
2338832331.jpg,3.5280149558522163,4.702423338082343
2339635792.jpg,3.136753981606736,3.8070415227773187
2339673410.jpg,2.582843612668639,2.5394444346381393
2339723901.jpg,3.379490229173734,4.3625316848258
2341720836.jpg,3.161561732166067,3.86381286004724
2342012928.jpg,3.4062955281148874,4.423874314951403
2344211137.jpg,3.4699400193375824,4.569521654799276
2345921877.jpg,3.015232228508661,3.5289448684973133
2347131131.jpg,2.853623896348674,3.1591120169156484
2348164780.jpg,3.279733623354291,4.134243517370488
234944177.jpg,3.450806641100225,4.52573584413385
2349676135.jpg,2.9459224550428105,3.3703328042506575
2350031609.jpg,2.6546837086671085,2.703847019615703
2355192446.jpg,3.5094901830180154,4.660030291445412
2355891811.jpg,3.206616184568373,3.966917795205532
2359934671.jpg,2.676442343576719,2.7536406031988765
2360058082.jpg,3.0575785833542404,3.6258524533805345
2361724609.jpg,3.0064300679039864,3.508801549690682
2362202039.jpg,3.494041601321272,4.624676959439343
2362957665.jpg,3.349102853405637,4.292991645137294
2363413290.jpg,2.9563706050095737,3.3942428901002883
2363717244.jpg,3.496893644361143,4.63120372199033
2364482871.jpg,3.405806559205697,4.422755333252851
2364901003.jpg,3.572930473968208,4.805210328846289
2365109175.jpg,2.558700034759639,2.484193024354232
2365373188.jpg,3.349844548476049,4.294688978432108
2365855574.jpg,3.1102894474017777,3.7464787162686113
2366273919.jpg,2.7259582160213256,2.8669552823369178
2366307779.jpg,3.367838876328052,4.335868127383495
2367261033.jpg,3.403038087360582,4.416419819338946
2367765365.jpg,2.675775753151385,2.7521151432517112
236884634.jpg,3.151221113408196,3.84014885416816
2370190956.jpg,3.241756523657736,4.047334761566525
2371655336.jpg,3.4823649455290715,4.597955497427769
2371669291.jpg,3.350610371206004,4.296441526708794
2372696116.jpg,3.4549422056218257,4.535199883515245
2375572237.jpg,3.319978809582213,4.226342679500155
2376113642.jpg,3.204373371685949,3.9617852264030162
2376602512.jpg,3.10509281170624,3.734586466826861
2378761573.jpg,3.3051350083834907,4.192373358412178
2380962902.jpg,3.443274547146072,4.508499011427182
2381196755.jpg,3.1059625325865605,3.7365767809953816
2383953966.jpg,3.248312130758149,4.062336951338489
2386024532.jpg,2.919573168143006,3.310033735625588
2389241544.jpg,3.2725429461452524,4.117788000371592
239029957.jpg,3.422679100829018,4.461367328677726
2393187912.jpg,2.516863889689932,2.3884530298656
239584146.jpg,3.338516898850978,4.268766200153506
2398229519.jpg,3.359651879677363,4.317132581531712
240236110.jpg,3.201163796349708,3.9544402684846767
2403326474.jpg,3.290005722040065,4.157750718378709
2405333928.jpg,2.929122925566009,3.3318878935916887
2405495711.jpg,2.8392892860480896,3.126307954569848
240689125.jpg,3.451481256493423,4.527279668831827
2407446104.jpg,3.4168279533218104,4.44797726061197
2409675838.jpg,3.129394526673801,3.7901997661206157
2410920428.jpg,3.45629648741594,4.538299091898057
2410933503.jpg,3.54608113193188,4.7437669082276255
2413968824.jpg,2.494244388859736,2.3366893962609687
2415334988.jpg,3.379229355596625,4.36193468826235
2415583702.jpg,3.4137316657028176,4.440891556155126
2415943373.jpg,3.384789220864362,4.374658171011626
2416228562.jpg,3.259055069278048,4.086921646533829
2416231204.jpg,3.238968144672218,4.040953691124664
2417107784.jpg,3.292021247465673,4.162363150829592
2418067534.jpg,2.779346791169664,2.989132454300089
2421141390.jpg,3.072186766867501,3.659282574791533
2421862008.jpg,3.5566561369553376,4.767967295738858
2422029745.jpg,3.271604663868909,4.115640786764406
2422172125.jpg,3.228409424683269,4.01679057112724
242395156.jpg,3.075531115380077,3.6669359546052944
242503451.jpg,2.602691816899221,2.584866090014822
2425646672.jpg,3.351351141716297,4.298136744192496
2426998006.jpg,3.358313913458177,4.314070710552983
2428050358.jpg,3.4171267523366065,4.448661047705215
2429849599.jpg,3.346992005638048,4.2881610721172745
2430320169.jpg,2.5077368568942764,2.3675662567631157
2431828879.jpg,3.300073894584404,4.180791244275622
2433641656.jpg,2.8106316157382043,3.060726262161192
2434624532.jpg,2.836946431129554,3.1209464444064583
2435861732.jpg,3.486291017630286,4.6069401235377025
2437860365.jpg,3.276836912325493,4.127614534287314
244019882.jpg,3.192231596501081,3.9339993611579134
2442392234.jpg,3.3972340723171595,4.4031376116368905
2443117568.jpg,3.049901642128069,3.6082841446977305
2443690183.jpg,2.614901020301779,2.612806261474785
2444482022.jpg,3.255779910274468,4.079426603564892
244484608.jpg,3.5660463978091648,4.789456453520826
2444937456.jpg,3.4270763830432225,4.471430296340053
2447131470.jpg,3.4047746849196723,4.420393938858306
2447797924.jpg,3.151050820867697,3.839759147925826
2448776548.jpg,2.991314048958364,3.474209271455376
2451920772.jpg,3.356488255756588,4.309892781205118
2455942045.jpg,3.3725686167864453,4.346691909657526
2459843879.jpg,3.391425335685452,4.3898445988084145
2459857216.jpg,3.386269323196576,4.378045313610274
2460847286.jpg,2.8488294835361403,3.1481402350871983
2461703201.jpg,3.325950643137217,4.240008931749028
246188030.jpg,3.306361696947657,4.1951805758596
2464934588.jpg,2.527805243617868,2.4134917891254073
2465673065.jpg,3.317700437710463,4.22112873567046
2466673147.jpg,3.2889185774311973,4.155262840523617
2471109874.jpg,2.563284569233549,2.4946845097559995
2473676566.jpg,2.079371142850022,1.3872720390864643
2473871973.jpg,3.153651409184983,3.845710468506375
2473938827.jpg,3.4484252865333582,4.520286229387381
2474265369.jpg,3.336507837298523,4.264168559963691
2474539087.jpg,3.130702880369336,3.793193870271249
2475938786.jpg,3.4035065583007214,4.417491892426758
2476813465.jpg,3.268628067585393,4.1088289901396475
2477552466.jpg,2.419957184694048,2.1666867226028588
247810883.jpg,3.3135669759239037,4.211669508296504
2479736959.jpg,3.458854378549492,4.544152702038779
2481588554.jpg,2.482342759432476,2.309453092966938
2484057.jpg,3.3524328626389623,4.300612210204042
2486040810.jpg,3.1096764863992745,3.7450759846616806
2488865108.jpg,3.212478590727865,3.9803336281524895
2489035588.jpg,3.5148010450456777,4.672183942323404
2489209226.jpg,3.403541775358063,4.417572484959129
2490462635.jpg,2.4632876116452755,2.265846308902897
2491353954.jpg,3.505310611190872,4.650465543473799
2491799679.jpg,3.123739720673446,3.7772590160967736
2492228578.jpg,2.70216348391315,2.8125021887954498
2495556421.jpg,3.4942835507397048,4.625230648980975
2495772957.jpg,2.8614881418874623,3.177108962458463
249590486.jpg,3.3965187562055856,4.401500645313497
2496466506.jpg,3.387991361663353,4.381986115351058
2500167386.jpg,3.531523450191612,4.710452357681483
2500618710.jpg,3.382604232987869,4.369657931938342
2501256504.jpg,3.2600855372818622,4.089279822719554
2502332369.jpg,3.2984816951291283,4.177147572832689
2503231447.jpg,3.332371342795463,4.254702392364708
2503685415.jpg,3.358345220526023,4.314142355263508
2503869220.jpg,3.324543042088775,4.236787704831599
2504686366.jpg,3.3910375098202152,4.388957078073929
2508139577.jpg,3.530203532902872,4.7074317908071
2508976529.jpg,3.523994845181526,4.693223509254562
2510458503.jpg,2.752190455451561,2.9269864934891547
251258757.jpg,3.6156315882773633,4.902929763603128
2512779647.jpg,2.837425784125066,3.122043420551654
2515829883.jpg,3.4514072023929554,4.5271101996047065
2517368566.jpg,3.3534435056320078,4.302925017811505
2517718928.jpg,3.144123562662246,3.823906452575761
2519235976.jpg,3.1688846076044306,3.880570906299869
251925288.jpg,2.598768810338683,2.5758884792464554
2519479147.jpg,3.2584630763478133,4.085566899346116
25239707.jpg,3.324336577606517,4.236315220850091
252435496.jpg,3.147040212990022,3.8305810657802346
2527003217.jpg,2.519974111020476,2.3955706209473924
2527050529.jpg,3.3826731806689105,4.369815715371589
2528064728.jpg,2.920725241277939,3.31267019927216
2529798721.jpg,2.988620745516773,3.46804577679724
2530204171.jpg,3.325546922548218,4.239085036707998
2532088252.jpg,3.479865436610716,4.59223549216273
2532859410.jpg,3.445222686870457,4.512957234960085
253771260.jpg,2.6851851588561897,2.7736481130991555
2537782042.jpg,3.4403760598313737,4.50186596339964
2538038277.jpg,3.432374243635181,4.483554194061282
2539036531.jpg,3.39704364712461,4.4027018327941025
2539083530.jpg,3.2665868471553865,4.104157755913997
2539097876.jpg,3.175640632211323,3.896031741841748
253934158.jpg,3.445802310551749,4.514283675719861
2539818768.jpg,2.4673465401185224,2.2751349703943156
2540676775.jpg,2.5945304276258376,2.5661891454074413
2542492471.jpg,3.3791257385946247,4.361697565764951
2545877303.jpg,3.0501243359588632,3.608793768758393
2547820942.jpg,3.5595562745247262,4.774604120294441
2549004146.jpg,2.7846361799933117,3.001236964789296
254969296.jpg,3.1882139387330457,3.924805145679217
255478501.jpg,2.5907617049589358,2.5575646058673573
2555211479.jpg,2.772749365976143,2.9740345658446774
2555644998.jpg,3.49404721428606,4.624689804437777
2557729909.jpg,3.4625462451554663,4.552601360200754
255857546.jpg,3.3783772824916456,4.35998476017412
2558753438.jpg,3.3236879811088693,4.234830939136117
255984640.jpg,2.858795743013168,3.1709475378588343
255985226.jpg,2.5400096402938965,2.441420960624196
2562592972.jpg,2.751615098123645,2.925669816072727
2562987909.jpg,3.3558883309822143,4.308519882375734
25629879099.jpg,3.3509390780335004,4.297193756384843
2564368557.jpg,3.47394462709786,4.578686005966413
2566715989.jpg,3.4960527350547403,4.629279341715181
2567523621.jpg,2.601828552115506,2.5828905503111192
2568268182.jpg,2.895023448413282,3.253852889428956
2569693875.jpg,3.473804784717929,4.578365983443748
2569774614.jpg,2.1323240889471053,1.5084522950360602
2569803000.jpg,3.645412521327004,4.971081988462474
2569997123.jpg,3.5564257705183904,4.767440113290119
2570828036.jpg,3.531556137187637,4.710527160290903
257114018.jpg,2.28954652883954,1.8682482442974098
2571521736.jpg,3.1218256728900284,3.7728788103218385
2574200121.jpg,2.747587438854824,2.9164527126432276
25742613.jpg,2.7654280564053555,2.9572801030042593
257457837.jpg,2.489817914396062,2.3265596235476815
2575730355.jpg,2.961400406753345,3.405753348112737
2576250575.jpg,3.312127731106921,4.208375866145294
2578696926.jpg,3.574431223478119,4.8086447215124455
2578890441.jpg,3.36545753646207,4.33041854627929
2579041082.jpg,3.467280064878744,4.563434477675168
2580252988.jpg,3.3981747400663083,4.405290284283213
2580674935.jpg,2.3088629044868285,1.9124528356843642
2580745688.jpg,3.120831667186676,3.7706040763471362
2584408449.jpg,3.368167979858436,4.336621264894914
258502837.jpg,3.395670768345137,4.399560066109784
2585752058.jpg,3.3968477026953834,4.40225342344513
2585795694.jpg,3.420514565450448,4.4564138941567055
2588726621.jpg,3.3272749504017445,4.243039544870669
2588767665.jpg,3.2713783391347304,4.115122853556965
258893048.jpg,3.393023186097124,4.393501202191739
2589128365.jpg,3.184633384449615,3.9166112203835013
2590631506.jpg,3.316770498122895,4.219000613903022
2592672232.jpg,3.3788111713431617,4.360977693824761
2593384818.jpg,2.7799937603583253,2.9906130119961567
2596393826.jpg,2.896029922921087,3.256156157659565
2601194994.jpg,2.9315832110967905,3.337518138031395
2601219815.jpg,2.776393193178821,2.982373288155747
2602273170.jpg,3.343390256462793,4.27991864333676
260267679.jpg,3.367755197464524,4.335676632351637
2602795550.jpg,2.4724255151699617,2.28675795914298
2603439486.jpg,3.523115408441342,4.691210960810673
2604683646.jpg,3.2296595157039936,4.019651343964581
2608308562.jpg,3.480097178712283,4.592765822753416
2611428293.jpg,2.907120909447316,3.281537343883233
2612353606.jpg,3.434168180865605,4.487659532645122
2614925521.jpg,3.3397092370863946,4.271494808535017
2615955728.jpg,3.3367678180092417,4.264763513245594
261641635.jpg,3.4927655655703065,4.621756813341724
2618038580.jpg,2.59854184166043,2.575369072404146
2619769686.jpg,3.47628291491848,4.584037064547122
2620467173.jpg,3.2727050339344714,4.118158930437462
2620618611.jpg,3.335054786596262,4.260843323711776
262123064.jpg,3.512983130947406,4.6680237338371935
2621420457.jpg,2.631249100465019,2.6502180522150747
2622466873.jpg,3.3821640621832016,4.368650622341755
2623591548.jpg,3.0166169448325806,3.532113724829547
2624809780.jpg,3.2293052212558626,4.018840558256315
2624882684.jpg,3.483833058370902,4.601315202657573
2624921057.jpg,3.512014596173892,4.665807288853465
2627264031.jpg,3.534883162223083,4.718140896165144
2630235144.jpg,3.363407734188196,4.32572767291903
2630371319.jpg,3.23635188888402,4.034966516294728
2631446955.jpg,3.509562545893281,4.660195890385457
2631646011.jpg,3.3336720230268377,4.257678936163757
2632405085.jpg,3.3795325151439477,4.362628454223374
2633540206.jpg,3.0542929447913973,3.6183334284470923
2634194915.jpg,3.3663844157149883,4.332539664618903
26344318.jpg,3.0990342125616004,3.7207216557227274
2634922777.jpg,3.418644706071232,4.452134811407509
2635649930.jpg,2.4635219171479337,2.2663825057129943
2636294461.jpg,3.2405432467533744,4.044558236053879
2636589178.jpg,3.2526280172101214,4.072213648735845
2638753115.jpg,3.322506478007065,4.232127126433809
2639149999.jpg,3.3608455800963366,4.3198643072044085
2640025600.jpg,2.824608567637366,3.092711840554325
264173063.jpg,3.1774163516699447,3.9000953899359625
2641828459.jpg,3.3960006509711205,4.400314986543799
2641860474.jpg,2.5257641867219087,2.408820929139514
2642678784.jpg,3.5490078469119863,4.750464553902157
2643108787.jpg,2.974107632135248,3.4348332187844286
2643679552.jpg,3.505341305715927,4.650535786409774
2646059323.jpg,2.8595088941031457,3.1725795496350213
264903403.jpg,3.419678461937519,4.454500511707477
2649433967.jpg,3.402554372905912,4.415312862205419
2649625286.jpg,2.9236036839524697,3.3192573761101842
2650447326.jpg,3.45413370277017,4.53334966384437
2652397944.jpg,3.3502437360205057,4.295602499819953
2653077335.jpg,3.278207251585024,4.130750489403075
2653425342.jpg,3.4524849401175546,4.529576550260137
2654493184.jpg,3.5095867962101908,4.6602513860627806
2654797164.jpg,3.0673193917486667,3.648143822254108
2655416178.jpg,3.297705551332621,4.175371405294399
2655543598.jpg,3.461735936690008,4.550747008470024
2656455723.jpg,3.190736011843432,3.930576788006347
2656589917.jpg,3.488473172246851,4.611933878832678
2657101675.jpg,3.4340587507800304,4.487409107187127
2659313316.jpg,3.3531059002222987,4.3021524241604645
2664892520.jpg,3.219187183527396,3.9956859182973736
2667565926.jpg,3.00523422063317,3.5060649110513804
2670033779.jpg,2.7319917021170648,2.880762623443294
2670820241.jpg,2.9446580598490826,3.367439297005254
2672397400.jpg,3.2321419522473587,4.025332279925198
2676057580.jpg,3.370657378804836,4.342318133978125
2676808752.jpg,3.082149967080412,3.682082876585207
2676837522.jpg,3.278868999994437,4.132264868631001
2676924152.jpg,3.490024385278473,4.615483754827485
2678740354.jpg,3.458696503455375,4.543791412521892
2679224314.jpg,2.6871324765406976,2.778104455433559
2680180441.jpg,3.402907510966066,4.41612100157573
268066639.jpg,3.402004673059598,4.414054900694654
2683241926.jpg,3.430760718964505,4.47986172089435
26842976.jpg,2.580177013650913,2.5333420517623964
26847054.jpg,3.023577638096701,3.5480429346942124
2685293255.jpg,2.905768088430777,3.2784414784192486
2688019250.jpg,2.7137693041253463,2.8390615470083143
2688438615.jpg,3.2672760485317696,4.1057349599290065
2688943738.jpg,3.0711548882623685,3.6569211705129194
2688944098.jpg,3.1865632985570187,3.921027735473467
268926698.jpg,3.4299317241221474,4.477964606293897
2690466413.jpg,3.207324633116687,3.968539045442571
2692538398.jpg,3.391375676604699,4.389730956403989
2693336679.jpg,2.510361264297397,2.3735720861695304
2693433475.jpg,3.4571502536858683,4.540252894712377
269509962.jpg,3.454471862553963,4.534123526153689
2695657639.jpg,3.4155659037512205,4.445089121211666
2696730288.jpg,3.327024379421604,4.242466125302071
2698401109.jpg,3.2743970297202454,4.1220309809558575
2700852747.jpg,3.0328408914564755,3.569241441969056
2702264162.jpg,3.376545456184253,4.355792714270233
2703329173.jpg,3.387666146319948,4.381241875767479
2703740653.jpg,3.3288207244723065,4.246576974066157
2704275667.jpg,3.0914983263008207,3.703476144505767
2704389795.jpg,3.4443040480646934,4.510854974485218
2704811.jpg,3.1944316345595305,3.9390340418446685
2706563999.jpg,3.438435178375129,4.497424350062313
2706591032.jpg,3.184821978661132,3.917042809114756
2706980942.jpg,3.5115816989158155,4.664816624416449
2709928858.jpg,3.379931111905683,4.363540623633536
271262860.jpg,3.202421652803981,3.9573188121410987
2713735764.jpg,2.927450191150755,3.3280599217881077
2715023572.jpg,3.4411724179129584,4.503688390351618
2715181629.jpg,3.4098794747597894,4.432076003502266
2716631816.jpg,2.8821875591974937,3.2244785777965466
271837545.jpg,3.5113888858223303,4.664375380977867
2718449902.jpg,2.6275137717248223,2.6416699330610802
2720757001.jpg,3.008711945538991,3.51402351629002
272115602.jpg,3.0596628743380503,3.6306222524853555
2722913532.jpg,3.0166712321832847,3.532237958805898
2723280782.jpg,3.518218656395657,4.680004980597033
272411695.jpg,2.7002513847899285,2.8081264424351216
2725001053.jpg,2.870317717136231,3.19731501835213
2725180694.jpg,3.3301825911482106,4.249693540084085
272518935.jpg,3.225350324796013,4.009789968995804
2725531194.jpg,3.365508411901802,4.330534972262408
2725531293.jpg,2.9111143555065877,3.2906761520374803
2726553628.jpg,3.320413988449714,4.227338565289982
2726774995.jpg,2.931180831502954,3.336597311792934
2730274502.jpg,3.125782080613603,3.781932858036289
2730850462.jpg,3.3664185271193343,4.332617726917871
273181633.jpg,3.340771384579411,4.2739254816995285
2734034460.jpg,3.107958729928453,3.7411449820615306
2734143216.jpg,2.960663448756218,3.404066855381015
2736161037.jpg,3.4001307019020346,4.4097664083395856
2737304398.jpg,3.226014775349534,4.0113105319498255
273844105.jpg,3.3291287010659363,4.2472817636046685
2739007601.jpg,3.3930080638438502,4.3934665956465455
2739038267.jpg,3.409259917936545,4.430658177678593
2741340609.jpg,2.9041741923744526,3.2747939243868758
2741661469.jpg,3.2008197371237395,3.9536529055872798
2741854107.jpg,2.417819218570827,2.1617940905376187
2742066850.jpg,3.2389440666726057,4.04089858978714
274223521.jpg,2.8738740268098155,3.2054534610308605
2743703757.jpg,3.1506245397146686,3.8387836241252096
274390572.jpg,3.577642938184233,4.815994575275264
2745252477.jpg,3.425098696925477,4.466904457315026
2746983219.jpg,3.509202903378229,4.659372865884714
2747111058.jpg,3.24867597134834,4.0631695829311365
2748301393.jpg,2.54419262810083,2.4509935259003353
2748370097.jpg,3.152458090990412,3.842979617535735
2749377637.jpg,3.246729828419941,4.058715928969267
2753587179.jpg,3.021972357547549,3.5443693278006405
2753606061.jpg,2.7663303536074286,2.9593449665094806
2756512177.jpg,3.435288517375892,4.490223368561207
2759049308.jpg,2.885332882444419,3.2316764979161903
275983561.jpg,3.170418740935811,3.8840816962267724
276009784.jpg,3.2862166376982525,4.149079582130432
2761179748.jpg,3.169964060825211,3.883041182785335
276250787.jpg,3.084885690141012,3.688343446489721
2762549217.jpg,3.520539289480788,4.685315637169488
2764211276.jpg,2.311635327231508,1.918797391040827
2764419323.jpg,3.471069686758905,4.572106844053955
2764641436.jpg,3.318703380579909,4.223423921917501
276570133.jpg,3.4069232958774784,4.425310931112631
276590560.jpg,2.980217899539745,3.4488162702021885
2766412345.jpg,3.274903366581292,4.123189708372191
2768178889.jpg,2.5173689394759786,2.3896088118730496
2770155406.jpg,3.331495527960228,4.252698132475114
2771131265.jpg,3.2603822867962737,4.089958919630298
277244271.jpg,2.792379931646911,3.0189581659038263
277758418.jpg,3.1958032448414477,3.942172905633684
2778039171.jpg,3.430433027269397,4.4791118142996735
2779185055.jpg,3.29270317644463,4.163923712314839
2780719978.jpg,3.314848300477861,4.2146017575639645
